,midx1,midy1,midx2,midy2,midx3,midy3,midx4,midy4,midx5,midy5,midx6,midy6,midx7,midy7
39,0.7043148113450914,0.3858503560425179,0.8445824248027329,0.38877869306892904,1.2648775945387074,0.37521453015919287,1.1983620884932333,0.38419629757579365,1.5728720309930195,0.3523461412951743,1.5871652093462627,0.35480602214743895,1.6801061941410158,0.3932662954430028
41,0.702592169614726,0.3873276700031559,0.8393822537445941,0.3909341422461911,1.2697857700584307,0.38025221606940285,1.2015156199984813,0.3897370350737374,1.406386834496201,0.3524004245150077,1.5730855988005141,0.339409861115609,1.6802220526705067,0.3737144496898786
43,0.7011149366935323,0.38792389425292056,0.8356392230024088,0.39234437180786635,1.268099425503613,0.3870201190728153,1.2044700858408686,0.39429301814602713,1.4389089690531836,0.35256906713416813,1.569046116346043,0.329578966316679,1.6776467591716235,0.35129069711129607
45,0.700338525055537,0.3882719145959529,0.8278170907430702,0.39422723011268895,1.2725351749119858,0.3934893428079775,1.2068861756587923,0.39809754309205414,1.3818154917744345,0.3702245648667343,1.5567807002002594,0.32310212679851463,1.6758965706673052,0.3327324572026479
47,0.6989273230205291,0.3904133473342767,0.825919203371297,0.3954947434384973,0.982772772965615,0.40066161531593086,1.2074351651292436,0.405212980268204,1.387268282891239,0.38029714152322236,1.5506142874175837,0.31818619326194036,1.6741465441091328,0.31603949422078775
49,0.6981833995050815,0.39149042374009535,0.8251820855762646,0.3952740861729752,1.2576402630869299,0.40931537428715165,1.204549728167885,0.4085152233352906,1.3879000746296952,0.39086697687415534,1.5488662055405906,0.31771556986340604,1.6773040452860997,0.30811878162556844
51,0.6976030555351046,0.3920845820481849,0.8219144789402727,0.3924398940828134,0.980937270700601,0.3955254903744898,1.225118615032099,0.4133221650580792,1.4388499861429185,0.38236197015042345,1.5353560022902528,0.3257746641793455,1.6714873140555089,0.29478562626485494
53,0.6971436733893596,0.3918611296187311,0.8231441964249688,0.38951795764596686,0.9772739625947914,0.39009607405997954,1.2254321613547823,0.41462621827954027,1.3887815694050478,0.4067141545377177,1.537378416956325,0.3394079571864513,1.6657094724662298,0.28838269691022267
55,0.6972711986785013,0.39071056822438494,0.8251116794892814,0.3846029356538063,0.9808372921854122,0.387035188759045,1.247451382150821,0.41635210079122464,1.3773393135726495,0.4138369644449081,1.536024900934987,0.35537668465822414,1.664199750758775,0.28149462137092607
57,0.6970842856137291,0.38896005576140313,0.8215642305766766,0.3810994395225743,0.9793528486784383,0.3825695426983179,1.2003678134142732,0.40597857629301454,1.4483310787929817,0.4155431997032541,1.5407533753031457,0.3703030324868495,1.6684127770926929,0.2987086223166623
59,0.6968294786183784,0.38741918178799084,0.826416826710056,0.3774091928700586,0.9774952274902179,0.37641192087014486,1.1993350549651125,0.3996490711307335,1.4529658938642152,0.42222728774427815,1.5565160894896506,0.3809717118671213,1.6703493111865586,0.30821695729519816
61,0.6968113306943182,0.3866478333564281,0.8272988073238465,0.3739873646537241,0.9744048105130997,0.3695891675699024,1.199701750154522,0.3961740129418571,1.4540311410996376,0.4269340890721033,1.5537651454839947,0.39866006316300573,1.6749251440112405,0.3303293306427423
63,0.6969145494598549,0.38714610474525657,0.8267868437866002,0.3724399281446011,0.9735168345733377,0.3673999736609195,1.2022357234924756,0.3880862173219607,1.45919647382497,0.42913543591103187,1.555118823451479,0.41068031388343607,1.683140221337346,0.3462511072719284
65,0.6968567824731122,0.3875894852843472,0.8288622453732526,0.3711647989694193,0.9727874948393105,0.363550401735092,1.1984163723104089,0.3798592703389223,1.4079286407882663,0.42640652905905285,1.5818441567732513,0.414615240122867,1.688990494667861,0.36542179564657506
67,0.6969036121215748,0.38762225780822107,0.8291128397776657,0.3706445712008728,0.974309531754714,0.36214555993585507,1.1986896517858259,0.3736098936739525,1.3775763768455913,0.4122391336800829,1.5744720084734787,0.4244859965718416,1.6937785997308694,0.38649640747098823
69,0.6968418747994,0.3878028912784384,0.8307348545445444,0.37039106043840386,1.2586173611766738,0.38164409474336436,1.1986470353920144,0.36715075692706084,1.3849245438414783,0.4045211527040479,1.57509326773902,0.43005351113494505,1.6943196491941697,0.4018706323663685
71,0.6967764916977981,0.3870687309253407,0.8354095315976795,0.370519638775723,0.9740623402105085,0.36241697603502204,1.197313774585776,0.36168759581445825,1.4265915376636962,0.4023220743722197,1.5698268228754764,0.43159077968272436,1.696776491697798,0.41671519075411534
73,0.6969810668481925,0.3844675921489798,0.8402546742260596,0.37182968745589823,0.9663345966694661,0.36459891867257416,1.1976253762272797,0.3608788162524686,1.610725101483917,0.436632881213897,1.5906649379066018,0.42979959524162553,1.6798271622588463,0.4379049721068139
75,0.69763538237522,0.3838708007558472,0.8416117550537514,0.3734982484654842,0.96588283063858,0.3681453552890236,1.1961969169720148,0.36123469549683634,1.5629122739864152,0.4083601920905892,1.5696416115726648,0.40978950182860624,1.6809951430850811,0.44520213655338053
77,0.6984823627100584,0.38357337730031366,0.8433348016494818,0.3761766396021514,0.9735544273180538,0.3737189057310063,1.1971934598824145,0.3620830531703723,1.5412182662727105,0.38363612705138683,1.5753893139222273,0.39503702236906224,1.660563098723115,0.43770537998623565
79,0.6986142625362839,0.38664139228032685,0.8429489855317086,0.3794691603252814,0.9763341340211851,0.3786722501547391,1.1963481813095367,0.36477226038482413,1.5299134197540707,0.36654339244173406,1.5633697114509806,0.3736856066166724,1.658703371571283,0.4198666155656664
81,0.699183588194908,0.38916621048406347,0.8403799309417296,0.3835079943314547,0.97724147380853,0.3855254263659393,1.1919565867833628,0.3712642911815705,1.4125470900067592,0.34914160803706223,1.5885712257860294,0.36487199571530843,1.6587933034519946,0.4004964565964224
83,0.699543964166054,0.39078887383198274,0.8397955356632472,0.39021067644489704,0.9771922952772362,0.3922597062299831,1.2000956682255923,0.37495798118083035,1.4082540158167463,0.3502777478616195,1.5945707377998137,0.34859083583157713,1.6623500702414193,0.37973470249171515
85,0.7001923653401833,0.3902504976747765,0.8341067345871634,0.39370586805740665,0.9828875775177295,0.39781802497321866,1.1980272343055012,0.3827053317541601,1.4083969346180383,0.3515565634355073,1.5462609347481369,0.3328768748686186,1.6604143465419974,0.3566511657169651
87,0.7008518657987384,0.3876600535165906,0.8319256830516426,0.39594286362358533,1.2604837314390616,0.3842329994839639,1.1984790813094601,0.39316781599160655,1.567306946816791,0.3216487136332888,1.5604910802100367,0.3228619032527272,1.6583190136325374,0.3368572329090609
89,0.701514121332917,0.3870020516572285,0.8264119656708204,0.3966085217524861,1.2676793378645446,0.39419360690694893,1.1987992714064126,0.40319562920679247,1.3844742359896203,0.37471719049167496,1.5582275509625172,0.3126554414695546,1.6558838845230366,0.32014832931583653
91,0.7010063703866083,0.3882361848956299,0.8268940328875691,0.3967961635085439,0.9753466654046723,0.4095396774648431,1.2032073120946862,0.4155812384635853,1.5370237124188584,0.3180555489165747,1.5554829261751246,0.310968387670263,1.6498530989827995,0.3073431593422922
93,0.7001185563929924,0.3893716765373749,0.8275374104126031,0.39710468664673165,0.9714971743191753,0.40918015237467736,1.2038751580894713,0.4223268205093372,1.542451873119766,0.31975141364815185,1.5255798357975723,0.32893084894653357,1.6449185109758593,0.29851117724357495
95,0.6996099140791667,0.39216539921484495,0.8278692672692064,0.39714179368575236,1.265172019933027,0.4329238379899091,1.1994870480602917,0.4307447310691967,1.3787098432313118,0.4164253831479554,1.5297936725259342,0.33954380703846965,1.6390954598632914,0.29376593202456797
97,0.6983459250731756,0.39297182923028984,0.8270027611406392,0.39610283707970934,1.2610728264743472,0.4396712429917456,1.1973131261374783,0.4309782299340133,1.3783091194398263,0.431869163514824,1.532678785595001,0.3615130793289359,1.636549009371243,0.29528847522079205
99,0.6979853871558835,0.39300164444497176,0.8263294063220347,0.3944829688957218,1.260768029889545,0.44266103340360535,1.1949749775483238,0.43023775003079523,1.4437247821725772,0.43167585039145817,1.5350129645124369,0.38892209797414484,1.6433378157061962,0.31032630617899687
101,0.696677891052278,0.39224042348821603,0.8262726926489549,0.3921268337976822,1.2588383015160947,0.442365959560988,1.198463120322085,0.428027774581738,1.4497286687234454,0.4436953719560032,1.5418918646742479,0.4089916193838455,1.6500890286327194,0.3219333967722404
103,0.695997811486331,0.39127811154620357,0.8299172846917658,0.38998041836139924,1.256933932979912,0.4393490274396545,1.197214930357323,0.4253556219557467,1.4605917958456756,0.4533137924821527,1.5666884419631595,0.41529657563427336,1.6590517562267721,0.34646714641743404
105,0.6951683312909689,0.388835042296809,0.8312028244820246,0.38542937750053224,1.2553300661370934,0.4342050031103416,1.1995346874394845,0.4195779827991502,1.5266502686282357,0.44940799285442623,1.5875134320556064,0.4248426860115391,1.6677335079211897,0.37216543327663265
107,0.6947441930071088,0.38413699110509325,0.830792054719776,0.3811431902031215,1.2610508701610006,0.4307680647212409,1.1972406943962421,0.41099458942837613,1.5279804511302726,0.45719431397576926,1.537851409879187,0.4567859744676528,1.6724955237255594,0.3974328976575369
109,0.6941786750740574,0.3814016836635496,0.8306659882733759,0.37706805928688575,0.9744303322965138,0.38265331710779843,1.1978673821762438,0.406466072090595,1.3866829962452398,0.44580698941327374,1.5666518208953197,0.4596146976895606,1.67346711232777,0.4180520974725233
111,0.6939774218107977,0.3793575151168132,0.8358445269104602,0.37483709966595774,0.9746862735786005,0.37791402686096914,1.1990995301805576,0.39965636288870093,1.433515160846644,0.45541771311697654,1.5538106782358618,0.4657583840518684,1.6803847401847467,0.43478109400284437
113,0.6945011337444816,0.37916861754803854,0.840809659686196,0.37308974694485036,1.2580886262576083,0.4096786668154677,1.1983754570148448,0.3916128850927195,1.5323391506773927,0.46611616722539384,1.568590461616511,0.4679190590454227,1.659197430103688,0.45982749605374734
115,0.6955475036344729,0.37958368167075446,0.8445834781163958,0.37353543654394933,1.2597659774916121,0.4012633084339496,1.1996400944691337,0.38475833147645033,1.5311977449482348,0.46449504329506086,1.5828206064146977,0.46994333722048764,1.6565978307449136,0.4714679261814899
117,0.6965377266628955,0.3795477089184697,0.8455041054522788,0.37215441456705156,1.266665618706961,0.3923431159951496,1.199465010773872,0.37742843505891777,1.4505813204919629,0.44211398814973407,1.562624005864213,0.4687320921494862,1.6662299434858523,0.47648321016096623
119,0.6973439543120292,0.37834027177215496,0.8434998387102667,0.37091003239423354,1.2707184690193298,0.3837845552074697,1.1999288484297739,0.37183665512245945,1.3827204826789483,0.4044476677818919,1.5681638118399603,0.46762917039981844,1.6869280560737412,0.47481023353041774
121,0.6989479831009938,0.3776582070384919,0.8447333645842491,0.37058267213166585,1.2718085902535818,0.3756449070201003,1.2072481717551125,0.36717684525650035,1.4534721049947092,0.41341545924609097,1.575434685391662,0.463493436713629,1.6879053167733449,0.47079359888955274
123,0.7019570559891353,0.37543875229743995,0.8516500194369224,0.37178974470003784,1.2752157938037314,0.3716943034645352,1.2072112267949804,0.36485311810439197,1.4944199676635224,0.4090173026488058,1.573838595946135,0.44745934651626545,1.6728443948832008,0.4799478168500007
125,0.7034295088441663,0.37313831831083927,0.8509380185599388,0.3718616902709789,1.2755941564165052,0.36789970342788997,1.2073578723487723,0.3637414462849861,1.5536667870939798,0.41466142132303185,1.584479404859276,0.4304870072511904,1.6830703827255877,0.4723419671863577
127,0.7054506272773567,0.3709960348242779,0.8487818396958204,0.37238920979749274,1.2776697199493037,0.3659386206212853,1.2078466649765771,0.3650519405825483,1.5741437164232288,0.39801915651138325,1.5743762432129413,0.39759817790302626,1.6819719166188192,0.46402419702146175
129,0.7065133630200883,0.3705944199971324,0.8459930593625159,0.374923588266297,1.2785526729036842,0.3680309148502522,1.2095621764305216,0.3700421083740609,1.4760276768246723,0.3642513844998367,1.5637237675401494,0.3735573118842228,1.6690607727377433,0.4333485434835085
131,0.7081213621444853,0.3674674225714535,0.8428724221726079,0.37524199582733003,1.2795184281260694,0.37228360053427517,1.2119219574407305,0.372697570923163,1.6219079322009484,0.37388568490754553,1.558924806775648,0.35686214112506714,1.6754608465968674,0.4051527825627295
133,0.7096628438805447,0.3664411455521876,0.8390062413420785,0.3759708899439703,1.278173338614034,0.37605239577997907,1.210811501345733,0.37896319204763496,1.6460364212395697,0.35632441308430185,1.5998819056844944,0.34892532583959485,1.6782326936022067,0.3815467089594248
135,0.7108585327631648,0.36452721621996625,0.8431308749473855,0.37565236085695647,1.277206125212621,0.38462436537669287,1.2144341364114837,0.38597111596503825,1.4598337750509596,0.35548423840350735,1.57476789271054,0.33422212665865686,1.667256949528261,0.35678452418681816
137,0.712554195194802,0.362153904941114,0.8459662420099336,0.3750870050691652,1.2764747598243409,0.3903616567129498,1.21270460798763,0.3952910193018261,1.4607723080553978,0.3607006944076848,1.5856917841506417,0.3247493593679267,1.6679358948074716,0.33834819873069444
139,0.7147148295690772,0.36162565625871473,0.8480964125884863,0.373528549850461,0.987801910973284,0.388097641096021,1.2119628727362948,0.4022466450343694,1.4628101162336204,0.3653033447840629,1.5512259865507996,0.33094256906080227,1.6804160137111994,0.32243166816106894
141,0.7158588284277125,0.3639725956032579,0.8495313536718744,0.3721421400447536,0.9821098689831385,0.38461638488300526,1.2131201584797549,0.4071013883479824,1.4436591561517564,0.38227665632335656,1.5542383003530027,0.3322654998931799,1.680308743637157,0.3102020219366594
143,0.7176893070436312,0.36789715131591993,0.8541705439439053,0.3716990431105326,1.2846058202863464,0.4135056342451362,1.2207471137748784,0.40896690839310357,1.3925293802133956,0.40967412973489553,1.5549797933488323,0.3394230471159493,1.677046564851912,0.29807672909637933
145,0.7186371572611753,0.37132550158142863,0.8567384642471485,0.37130621890603294,1.2877825227010364,0.4190445487869952,1.2210600123129776,0.40832276096016235,1.431982428848466,0.41828344935622036,1.5554056333946533,0.35712687309617114,1.6801181854566722,0.2933203032216452
147,0.7209521342771743,0.37358404839647474,0.8581389718630954,0.37139870296508637,1.2873408033046272,0.4172825315105087,1.220831536168057,0.4070396512912929,1.4621135088687873,0.4264344808311136,1.5601901729875942,0.38480734845982634,1.6448564497613922,0.3108012439157812
149,0.7230587284172063,0.3743524801381248,0.8613308255344305,0.3709837603683514,1.2882909220956429,0.41536916932165535,1.212886497403307,0.404850254883256,1.4514355930493683,0.4373778981976871,1.568174182366729,0.4091269224021355,1.6495659651473333,0.3409091921857697
151,0.7239175381215551,0.3759765613112783,0.8626581719877706,0.3695878712042778,0.9779133704481067,0.368057651362504,1.2200880181816882,0.40095373198209905,1.4284886956140983,0.436984466363283,1.5735683144655606,0.429470533548954,1.6921927188659651,0.36330584360778634
153,0.7242630057552752,0.37533577618563674,0.8659592404143275,0.3674708659181976,1.0124913807980132,0.3843798478022951,1.485325988027828,0.44960239971162,1.4564534691627515,0.4428938436654445,1.594404971317658,0.44007970402584295,1.6969417723415154,0.39417999559886124
155,0.7241411525635264,0.37475300123144245,0.8694092229681478,0.3657120894230299,1.0173656903255202,0.38128274669711393,1.4862719745372657,0.4477527189951504,1.5255231221244925,0.4494179987368811,1.6082945095213599,0.4488489161302188,1.6844723478568486,0.4269045168430117
157,0.7242463969833159,0.37421507062525183,0.8693760047605156,0.3642656034378289,1.016599243685215,0.3756388710748496,1.2265102912733779,0.3699187963395705,1.3857467318142735,0.4090309949963379,1.5932706952012075,0.4553647261963964,1.6832737419524593,0.44556409222953536
159,0.7240327482027484,0.37364416506250486,0.8734298274134743,0.3615606784207064,1.0077672006575786,0.358880869458805,1.233354190492523,0.3664412265252606,1.6195794247171917,0.4560408764444184,1.5888708367755902,0.4535477774508928,1.6981718137185036,0.45319104759103024
161,0.7241625414016483,0.3734141905175054,0.8781382894857526,0.36010783239884847,1.2874653305989263,0.3702205138900857,1.2326822938529463,0.35817891441984184,1.6276049162034023,0.45422797874193466,1.6014183637714585,0.4497235646986195,1.698870852266668,0.46029275186674024
163,0.7244579398002714,0.3726180905422929,0.8772493412054008,0.3582875214124165,1.288407185490499,0.36396181994563853,1.2317612616516982,0.35334859855847245,1.444926467044882,0.39515437949774634,1.6137892679199644,0.4422552460738303,1.6988446017255971,0.4611814574269871
165,0.7251895474440568,0.3688909394161817,0.8764341202354532,0.3569692491865919,1.001924056939771,0.35115867549360413,1.2293278336404443,0.34347387210592223,1.614569812503252,0.4341234972743328,1.6012613476908977,0.42996491604002274,1.6868258096487945,0.45893781828565333
167,0.7258469419389998,0.36333655012361377,0.8740855201464568,0.3557917082944035,1.0003898667625648,0.34879237243422095,1.2299025068404557,0.34115946216691984,1.6173690443363984,0.42812127133517514,1.5907235962608612,0.41741738884504026,1.68232743155073,0.44608253759490507
169,0.7265896501946387,0.3563264386058118,0.8737155030699126,0.35464937044570677,1.0037650686923183,0.3481794175546593,1.2288837640337766,0.33972322524887805,1.5895269350376515,0.40071411613258745,1.5839164800557022,0.39732364254852126,1.681872262659636,0.43715165060430133
171,0.727589919857538,0.3502769781528264,0.8692811302037813,0.3532931000124588,1.0050492312766224,0.35109244184287897,1.22793672487439,0.3397747942778527,1.6017176508687272,0.37870915462833454,1.6033516569512625,0.3805636964504111,1.6839058582469213,0.43224598631178335
173,0.7279592884857844,0.3462611537072911,0.8680232181605483,0.3508161240188258,1.00622644834289,0.35113145281105734,1.2276067310621799,0.34152814252404556,1.4454665448313062,0.33088277655254966,1.6113092538431806,0.3559712480307929,1.6921664689886076,0.413323866488183
175,0.7291185189104241,0.34248214994733567,0.858857049702837,0.3509329544906785,1.0228414094325475,0.341952928990718,1.2287591557664044,0.3446746656770818,1.5951129215498498,0.329771590770696,1.6454310419883305,0.35179042687826656,1.6933892188067425,0.38414278399838214
177,0.7298216890764534,0.33986581995876414,0.856442742619947,0.3511803482684524,1.0263409760467406,0.34111623814320413,1.2273118191657084,0.3490282209119537,1.5699784920783637,0.31131940567628114,1.6266634668409086,0.3247008487981139,1.6981326001849,0.3614452252875513
179,0.7299577211842574,0.33819029121624555,0.8530007810463506,0.351881371586105,1.0270211365857602,0.3465123554097518,1.224355652225074,0.3518699477456733,1.4097068619049753,0.33212274310440504,1.5905377371734657,0.3023633215246406,1.6977672012283724,0.339223090351057
181,0.730013382207388,0.33688477968301384,0.8560743456685769,0.35284392658007924,1.2818855823319184,0.3534672924729463,1.2254010497744756,0.3537405720811059,1.5281773291927345,0.30823619948405734,1.5840937506876487,0.2963745651243216,1.697344278204321,0.3177897029020031
183,0.7304983664459064,0.3349712756585399,0.8574355581141334,0.35338210023823163,1.2899357845433852,0.35707542559317745,1.225786946865322,0.3596143816954617,1.4117492072301419,0.3400475067426443,1.5839569898221875,0.2910833482083744,1.6972233966894485,0.30140710632405493
185,0.7310341500046061,0.33377866508012183,0.8579468738667958,0.3540054660647273,1.2887619703373252,0.3606546346671294,1.2309775577911357,0.3633103807547299,1.4158518851858157,0.3427592779667185,1.5808506928307673,0.2879068072088595,1.69268969442014,0.2862436745146198
187,0.7315939148671914,0.3329384903993273,0.8616448576955519,0.35490899825924216,1.2888040199196253,0.3690901669588172,1.232107134814497,0.37095661872524904,1.4108800276627376,0.34838889409808277,1.5793372437070987,0.28710039750305427,1.6886939626462156,0.27471227662082787
189,0.7322492027348089,0.3322659050240304,0.86588356775903,0.3560076664004647,1.2805229920166932,0.37843818408018326,1.225688426529161,0.38147156316007275,1.4083301743104817,0.35374101763212157,1.5822576816111236,0.28722417539819994,1.6846468647405994,0.26939993376376076
