t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.42,1.2272,1.2619,1.2966,1.3312,1.3658,1.4004,1.435,1.4696,1.5043,1.539,1.5737,1.6084,1.6431,1.6777,1.7123,1.7465,1.7806,1.8147,1.849,1.8832,1.9174,1.952,1.9865,2.0211,2.0557,2.0904,2.1249,2.158,2.189,2.2188,0.91627,0.9173,0.91761,0.91562,0.91343,0.90962,0.907,0.90517,0.90465,0.9051,0.90604,0.90737,0.90898,0.91086,0.91418,0.92006,0.92654,0.93261,0.93823,0.94375,0.94992,0.95222,0.95587,0.95899,0.96178,0.96322,0.96032,0.94966,0.93404,0.91627
0.43,1.2412,1.2751,1.309,1.3429,1.3765,1.4101,1.4437,1.4775,1.5114,1.5453,1.5793,1.6132,1.6471,1.6809,1.7148,1.7486,1.7823,1.8159,1.8496,1.883,1.9162,1.9494,1.9827,2.0161,2.0495,2.083,2.1168,2.1502,2.1807,2.2095,0.92093,0.92268,0.92366,0.92265,0.91753,0.91261,0.90812,0.90469,0.90281,0.90232,0.90279,0.90426,0.90633,0.90862,0.91118,0.91446,0.91836,0.92271,0.92746,0.9332,0.94013,0.9473,0.95383,0.95983,0.96617,0.9717,0.97409,0.96783,0.95283,0.93489
0.44,1.2365,1.2705,1.3048,1.3389,1.3729,1.4067,1.4406,1.4745,1.5087,1.5429,1.5772,1.6115,1.6457,1.68,1.7142,1.7484,1.7824,1.8163,1.85,1.8836,1.917,1.9499,1.9827,2.016,2.0497,2.0835,2.1176,2.1518,2.1856,2.2188,0.92558,0.9217,0.92411,0.92554,0.92089,0.91557,0.91015,0.90557,0.90265,0.90154,0.90107,0.90116,0.90175,0.9028,0.90427,0.90655,0.91057,0.91591,0.9221,0.92871,0.9363,0.946,0.95582,0.96388,0.97008,0.97575,0.9789,0.97707,0.97152,0.96282
0.45,1.2365,1.271,1.3054,1.3397,1.3738,1.408,1.4423,1.4766,1.511,1.5455,1.5799,1.6144,1.6488,1.6833,1.7177,1.7521,1.7864,1.8207,1.8548,1.8887,1.9223,1.9558,1.9893,2.0222,2.054,2.087,2.1215,2.1559,2.1899,2.2234,0.93024,0.93058,0.92871,0.92453,0.9196,0.91565,0.91195,0.90912,0.90674,0.9049,0.90341,0.90242,0.90212,0.90274,0.90463,0.90738,0.91072,0.91444,0.91901,0.92532,0.93291,0.94114,0.94951,0.95981,0.97303,0.98279,0.98363,0.98108,0.97569,0.96748
0.46,1.2272,1.2617,1.2962,1.3307,1.365,1.3993,1.4337,1.4681,1.5024,1.5368,1.5712,1.6056,1.64,1.6744,1.7089,1.7434,1.7779,1.8123,1.8465,1.8804,1.914,1.9475,1.9809,2.0138,2.0458,2.0774,2.1107,2.1451,2.1796,2.2141,0.93489,0.93287,0.93218,0.93158,0.92755,0.92409,0.92081,0.91763,0.91443,0.91142,0.90863,0.90552,0.90257,0.90012,0.89876,0.89897,0.90034,0.90294,0.9079,0.91458,0.92225,0.93058,0.93947,0.94991,0.96282,0.9766,0.98572,0.98835,0.99008,0.99075
0.47,1.2319,1.266,1.3002,1.3344,1.3684,1.4023,1.4364,1.4705,1.5046,1.5389,1.5731,1.6073,1.6415,1.6757,1.7099,1.7441,1.7783,1.8125,1.8467,1.8807,1.9146,1.9483,1.9817,2.014,2.0442,2.075,2.108,2.1415,2.1753,2.2095,0.93489,0.93254,0.93098,0.93035,0.92593,0.92183,0.91815,0.91534,0.9137,0.91268,0.91172,0.91075,0.90963,0.90832,0.90685,0.90561,0.90506,0.90562,0.90762,0.91103,0.91609,0.92223,0.92948,0.94076,0.95686,0.97172,0.98103,0.98804,0.99329,0.99541
0.48,1.2319,1.2668,1.3017,1.3366,1.3713,1.4061,1.4409,1.4757,1.5105,1.5453,1.58,1.6148,1.6495,1.6843,1.7191,1.754,1.7888,1.8237,1.8585,1.8934,1.9283,1.9625,1.9963,2.0276,2.0574,2.0883,2.1215,2.155,2.189,2.2234,0.93024,0.93008,0.9311,0.931,0.92726,0.92427,0.92159,0.91914,0.91642,0.91332,0.91004,0.9065,0.90331,0.90018,0.89771,0.89575,0.89805,0.89896,0.90128,0.90369,0.90513,0.91186,0.92036,0.93605,0.95414,0.97033,0.9814,0.99096,0.99908,1.0047
0.49,1.2365,1.2712,1.3058,1.3404,1.375,1.4095,1.4441,1.4788,1.5134,1.548,1.5827,1.6173,1.6518,1.6862,1.7207,1.7553,1.7899,1.8245,1.8591,1.8938,1.9282,1.9626,1.9956,2.0267,2.0579,2.0902,2.1233,2.1564,2.1897,2.2234,0.92558,0.92534,0.92683,0.92753,0.92432,0.9216,0.9195,0.91821,0.91718,0.9161,0.91492,0.91321,0.90969,0.90611,0.90284,0.90008,0.89773,0.89581,0.89519,0.89551,0.89959,0.90388,0.91428,0.92964,0.94481,0.9573,0.96753,0.97784,0.98741,0.99541
0.5,1.2365,1.2712,1.3058,1.3405,1.375,1.4096,1.4443,1.479,1.5137,1.5484,1.5831,1.6177,1.6523,1.6869,1.7215,1.7559,1.7903,1.8248,1.8595,1.8942,1.929,1.9636,1.9985,2.0305,2.063,2.0949,2.1269,2.1582,2.1887,2.2188,0.92558,0.92834,0.93112,0.93239,0.92841,0.92539,0.92293,0.92131,0.92043,0.9195,0.91778,0.91491,0.91202,0.90925,0.90559,0.90092,0.89614,0.89222,0.89008,0.88932,0.88968,0.89124,0.8939,0.90693,0.91917,0.93285,0.94629,0.9614,0.97794,0.99541
0.51,1.2272,1.2619,1.2966,1.3313,1.366,1.4008,1.4355,1.4703,1.5051,1.5398,1.5744,1.609,1.6436,1.6782,1.7127,1.7472,1.7817,1.8163,1.8509,1.8856,1.9203,1.9551,1.9898,2.0244,2.0586,2.0923,2.1247,2.1537,2.1801,2.2048,0.92093,0.92314,0.92556,0.928,0.9269,0.92659,0.92624,0.92585,0.9252,0.92368,0.92055,0.91692,0.91335,0.90988,0.90593,0.90159,0.89738,0.89387,0.89088,0.88831,0.88692,0.88718,0.88917,0.89285,0.89889,0.9072,0.91988,0.939,0.96162,0.9861
0.52,1.2319,1.2654,1.299,1.3329,1.3668,1.4008,1.4347,1.4686,1.5026,1.5365,1.5705,1.6043,1.6382,1.672,1.7058,1.7395,1.7731,1.8068,1.8405,1.8744,1.9082,1.9421,1.976,2.01,2.0437,2.076,2.1095,2.1399,2.1682,2.1955,0.91627,0.92152,0.92625,0.92826,0.92867,0.92752,0.92652,0.92552,0.92521,0.92443,0.92288,0.92069,0.91806,0.91522,0.91201,0.90782,0.90311,0.89852,0.89472,0.89177,0.88896,0.88693,0.88696,0.88878,0.89338,0.90407,0.90816,0.92398,0.94253,0.96282
0.53,1.2365,1.2693,1.3019,1.3358,1.3698,1.4039,1.4379,1.4719,1.5059,1.54,1.574,1.608,1.6421,1.6761,1.71,1.7436,1.7769,1.8102,1.8437,1.8773,1.9111,1.945,1.9789,2.013,2.047,2.0809,2.1144,2.1463,2.1761,2.2048,0.90231,0.91156,0.92114,0.92413,0.92498,0.92606,0.92691,0.92759,0.92784,0.92767,0.92733,0.92683,0.92626,0.92548,0.92282,0.91734,0.91045,0.9034,0.89723,0.89217,0.88794,0.88455,0.88261,0.88268,0.88409,0.88706,0.89296,0.90484,0.92124,0.93955
0.54,1.2412,1.2754,1.3093,1.3429,1.3771,1.4115,1.4459,1.4803,1.5148,1.5493,1.5838,1.6182,1.6525,1.6869,1.7212,1.7553,1.7893,1.8233,1.8575,1.8917,1.9258,1.96,1.9944,2.0288,2.0633,2.0977,2.1317,2.1648,2.1969,2.2281,0.89765,0.90188,0.90857,0.91644,0.92086,0.92353,0.92623,0.9283,0.92971,0.9302,0.92926,0.92672,0.92331,0.91974,0.91598,0.91091,0.90515,0.89948,0.89456,0.8897,0.8847,0.88033,0.87694,0.87468,0.87503,0.87795,0.88394,0.89343,0.90619,0.92093
0.55,1.2365,1.2705,1.3043,1.3384,1.3727,1.4071,1.4415,1.476,1.5105,1.5451,1.5796,1.6142,1.6487,1.6833,1.7178,1.752,1.7861,1.8201,1.8541,1.8882,1.9223,1.9564,1.9907,2.025,2.0593,2.0938,2.1284,2.1625,2.1957,2.2281,0.89765,0.90415,0.91132,0.91668,0.92094,0.92466,0.92776,0.9297,0.93023,0.92988,0.92931,0.92847,0.92743,0.92622,0.92416,0.91981,0.91394,0.90754,0.90149,0.89598,0.89028,0.88487,0.88026,0.87636,0.87255,0.87008,0.87062,0.87611,0.88552,0.89765
0.56,1.2459,1.2797,1.3134,1.3467,1.3803,1.414,1.4478,1.4816,1.5155,1.5495,1.5835,1.6175,1.6515,1.6855,1.7194,1.7533,1.7869,1.8202,1.8534,1.8867,1.9199,1.953,1.9863,2.0198,2.0535,2.0874,2.1214,2.1554,2.1894,2.2234,0.893,0.89629,0.90094,0.90742,0.91313,0.91709,0.92096,0.92432,0.92689,0.92851,0.92957,0.93017,0.93025,0.9297,0.9284,0.92553,0.92013,0.91328,0.9061,0.89925,0.89173,0.88407,0.87712,0.87136,0.8671,0.86486,0.86505,0.86507,0.86507,0.86507
0.57,1.2412,1.2753,1.3092,1.343,1.3771,1.4113,1.4455,1.4798,1.5142,1.5486,1.5829,1.6173,1.6517,1.6861,1.7205,1.7549,1.7891,1.8232,1.857,1.8905,1.9238,1.9572,1.9902,2.0232,2.0566,2.0905,2.1249,2.1593,2.1937,2.2281,0.893,0.89785,0.90383,0.91012,0.91495,0.91849,0.92209,0.92503,0.92727,0.92889,0.93032,0.93189,0.93375,0.93518,0.93507,0.93327,0.9299,0.92537,0.919,0.91094,0.90237,0.89384,0.88425,0.87423,0.86594,0.86043,0.85788,0.85677,0.85603,0.85576
0.58,1.2459,1.2799,1.3138,1.3478,1.3818,1.4157,1.4498,1.4838,1.518,1.5523,1.5865,1.6208,1.655,1.6893,1.7236,1.7578,1.792,1.8261,1.8602,1.8941,1.9276,1.9607,1.9937,2.0263,2.0588,2.0917,2.1254,2.1596,2.1938,2.2281,0.893,0.897,0.90229,0.90645,0.91107,0.91566,0.91984,0.92341,0.92604,0.92773,0.92902,0.93039,0.93157,0.93208,0.93123,0.92936,0.92684,0.92387,0.9203,0.9149,0.90775,0.89891,0.8894,0.879,0.86793,0.85836,0.85208,0.84954,0.8477,0.84645
0.59,1.2412,1.2747,1.3078,1.3412,1.375,1.4089,1.4428,1.4768,1.5107,1.5447,1.5788,1.6128,1.6469,1.681,1.7151,1.7492,1.7833,1.8174,1.8514,1.8853,1.9188,1.952,1.9849,2.0176,2.0499,2.082,2.1145,2.1475,2.1807,2.2141,0.88369,0.89004,0.89808,0.90496,0.90955,0.91322,0.91654,0.91955,0.92236,0.92485,0.92693,0.92834,0.9291,0.92959,0.93005,0.93054,0.93089,0.93078,0.92912,0.92543,0.91933,0.91127,0.90244,0.89295,0.88185,0.87045,0.85998,0.85144,0.8438,0.83714
0.6,1.2365,1.2714,1.3058,1.3407,1.3759,1.4111,1.4464,1.4817,1.5169,1.5522,1.5873,1.6226,1.6578,1.6931,1.7283,1.7636,1.7989,1.8342,1.8695,1.9046,1.9396,1.9744,2.0086,2.0421,2.0747,2.1075,2.1407,2.1744,2.2081,2.242,0.88834,0.8941,0.90193,0.90788,0.91089,0.91305,0.91468,0.91631,0.91866,0.92157,0.92466,0.92759,0.93003,0.93223,0.9345,0.93605,0.9361,0.93441,0.93223,0.9289,0.92392,0.91759,0.9088,0.89755,0.8841,0.87078,0.85888,0.84808,0.83763,0.82783
0.61,1.2412,1.2758,1.3102,1.3446,1.3792,1.4138,1.4484,1.483,1.5175,1.5517,1.5859,1.6201,1.6545,1.6889,1.7233,1.7579,1.7924,1.827,1.8616,1.8961,1.9306,1.9651,1.9993,2.0318,2.0626,2.0933,2.1249,2.1575,2.1903,2.2234,0.89765,0.89876,0.90181,0.9052,0.90619,0.90602,0.90617,0.90662,0.90897,0.91388,0.91917,0.9244,0.92769,0.93193,0.93486,0.93705,0.93585,0.93596,0.93457,0.93297,0.93077,0.92795,0.92255,0.91078,0.895,0.87909,0.86509,0.85337,0.84246,0.83248
0.62,1.2412,1.2746,1.3079,1.3416,1.3754,1.4092,1.4431,1.4769,1.5108,1.5446,1.5784,1.6121,1.6458,1.6795,1.713,1.7465,1.7801,1.8137,1.8475,1.8814,1.9152,1.9489,1.9822,2.0143,2.0449,2.075,2.1066,2.139,2.1717,2.2048,0.893,0.89872,0.90456,0.90779,0.90909,0.90853,0.90907,0.90949,0.91002,0.911,0.91303,0.91579,0.91909,0.92285,0.92736,0.93216,0.93666,0.94052,0.94083,0.94023,0.93808,0.93555,0.92967,0.91886,0.90441,0.88891,0.87673,0.86695,0.85816,0.8511
0.63,1.2412,1.2752,1.3088,1.3429,1.3772,1.4116,1.446,1.4803,1.5147,1.5491,1.5834,1.6177,1.652,1.6861,1.7203,1.7544,1.7885,1.8227,1.857,1.8913,1.9256,1.96,1.9943,2.0284,2.0605,2.0933,2.1253,2.1554,2.1829,2.2095,0.893,0.89824,0.90502,0.9097,0.91118,0.91079,0.91149,0.91162,0.91166,0.9123,0.91401,0.91624,0.91902,0.92275,0.92667,0.93093,0.93515,0.93855,0.94114,0.94367,0.94564,0.94669,0.94521,0.94042,0.92831,0.9181,0.90552,0.88895,0.86829,0.84645
0.64,1.2365,1.2703,1.304,1.3377,1.3716,1.4054,1.4392,1.473,1.5069,1.5407,1.5745,1.6082,1.6419,1.6755,1.7091,1.7427,1.7762,1.8098,1.8435,1.8772,1.9109,1.9447,1.9785,2.0123,2.0459,2.0793,2.1124,2.1427,2.1693,2.1908,0.90231,0.90329,0.90688,0.90901,0.90914,0.90852,0.90797,0.90741,0.90701,0.90722,0.90894,0.91182,0.915,0.91829,0.92238,0.92661,0.93094,0.93476,0.93777,0.94089,0.94377,0.94545,0.94522,0.94301,0.9395,0.93415,0.92701,0.91212,0.89118,0.86507
0.65,1.2365,1.2712,1.3059,1.3407,1.3754,1.41,1.4447,1.4794,1.5141,1.5488,1.5835,1.6182,1.6528,1.6874,1.7219,1.7563,1.7906,1.8249,1.8593,1.8938,1.9284,1.9631,1.9978,2.0325,2.0671,2.1015,2.1346,2.1634,2.1893,2.2141,0.91627,0.91447,0.91462,0.91443,0.91305,0.91094,0.90909,0.90761,0.90708,0.90792,0.90954,0.9115,0.91375,0.91696,0.92094,0.92588,0.93112,0.93641,0.94122,0.94547,0.94838,0.95014,0.95104,0.95007,0.94692,0.94243,0.93174,0.91256,0.88931,0.86507
0.66,1.2412,1.2756,1.3098,1.3443,1.3785,1.4127,1.447,1.4815,1.516,1.5504,1.5849,1.6194,1.6538,1.6879,1.7218,1.7557,1.7897,1.8238,1.8579,1.8921,1.9263,1.9607,1.995,2.0295,2.0637,2.0981,2.1319,2.1631,2.1916,2.2188,0.91627,0.91901,0.92135,0.91936,0.91604,0.91128,0.90853,0.90713,0.90665,0.90591,0.90529,0.90492,0.90624,0.91144,0.91736,0.92358,0.92946,0.93484,0.93984,0.94415,0.94838,0.95004,0.95328,0.95587,0.95202,0.95024,0.94365,0.92902,0.90952,0.88834
0.67,1.2412,1.2759,1.3105,1.3452,1.3798,1.4144,1.4491,1.4838,1.5184,1.5531,1.5877,1.6223,1.657,1.6917,1.7262,1.7606,1.7947,1.8288,1.8631,1.8973,1.9315,1.9657,2.0,2.0341,2.0685,2.1032,2.1377,2.171,2.2026,2.2327,0.92093,0.92004,0.92072,0.92073,0.91836,0.9165,0.91511,0.91426,0.91345,0.912,0.91022,0.90853,0.90728,0.90721,0.90996,0.91495,0.92102,0.9271,0.93258,0.93806,0.94392,0.94965,0.9551,0.96095,0.96542,0.96583,0.96193,0.95238,0.93811,0.92093
0.68,1.2365,1.271,1.3053,1.3399,1.3744,1.4089,1.4435,1.4782,1.5129,1.5477,1.5824,1.6172,1.6519,1.6866,1.7214,1.756,1.7907,1.8252,1.8597,1.894,1.9282,1.9624,1.9965,2.0307,2.0645,2.0981,2.1326,2.1667,2.1986,2.2281,0.93489,0.93008,0.92478,0.92153,0.91744,0.9132,0.90966,0.90748,0.90696,0.90718,0.90784,0.90889,0.91023,0.9118,0.91351,0.91564,0.91887,0.92283,0.92727,0.93248,0.93853,0.94495,0.95154,0.95808,0.96581,0.97491,0.97884,0.97163,0.95792,0.93955
0.69,1.2412,1.2755,1.3098,1.3439,1.3778,1.4118,1.446,1.4803,1.5146,1.5489,1.5832,1.6175,1.6519,1.6862,1.7205,1.7548,1.7889,1.8231,1.8572,1.891,1.9244,1.9576,1.9909,2.0242,2.0577,2.0916,2.1259,2.1602,2.1943,2.2281,0.93489,0.93387,0.93142,0.92747,0.92216,0.91739,0.91366,0.91143,0.91012,0.90902,0.90786,0.90662,0.90554,0.90542,0.90693,0.90957,0.9129,0.91663,0.92093,0.92674,0.93459,0.94343,0.9519,0.9604,0.96808,0.97358,0.97445,0.97315,0.96917,0.96282
0.7,1.2412,1.2756,1.3103,1.345,1.3795,1.4141,1.4487,1.4834,1.5181,1.5528,1.5875,1.6222,1.6569,1.6917,1.7264,1.7612,1.7959,1.8305,1.8651,1.8994,1.9334,1.9671,2.0006,2.0337,2.0661,2.0987,2.1332,2.1679,2.2027,2.2374,0.93489,0.93038,0.92861,0.92595,0.92217,0.91861,0.91579,0.91384,0.91235,0.91071,0.90907,0.90751,0.90612,0.90498,0.90418,0.90436,0.90578,0.90826,0.91203,0.91757,0.9247,0.933,0.94211,0.95273,0.96523,0.97725,0.98173,0.98261,0.98257,0.98144
0.71,1.2365,1.2713,1.306,1.3408,1.3755,1.4102,1.4449,1.4796,1.5143,1.5489,1.5835,1.618,1.6527,1.6874,1.7222,1.7569,1.7917,1.8264,1.8611,1.8955,1.9299,1.9641,1.9973,2.0293,2.0613,2.0946,2.129,2.1634,2.198,2.2327,0.92558,0.92583,0.92737,0.92794,0.92599,0.92448,0.92304,0.92149,0.91959,0.91656,0.91277,0.90923,0.90686,0.90545,0.90456,0.90422,0.90444,0.90556,0.90837,0.9126,0.91781,0.92417,0.93423,0.94791,0.9614,0.97142,0.97658,0.98078,0.98406,0.9861
0.72,1.2365,1.2713,1.3061,1.3408,1.3755,1.4103,1.445,1.4798,1.5145,1.5492,1.5837,1.6182,1.653,1.6876,1.7223,1.7571,1.7918,1.8266,1.8614,1.8958,1.9304,1.9647,1.998,2.0294,2.0602,2.0919,2.1253,2.1593,2.1935,2.2281,0.92558,0.92603,0.92723,0.92781,0.92547,0.92391,0.92263,0.92145,0.92,0.91731,0.91323,0.90891,0.90769,0.90491,0.90243,0.90107,0.89956,0.90042,0.89921,0.90373,0.90736,0.91298,0.92313,0.93799,0.95408,0.96848,0.97791,0.98544,0.99156,0.99541
0.73,1.2412,1.2756,1.31,1.3444,1.3788,1.4132,1.4476,1.482,1.5164,1.5508,1.5852,1.6196,1.654,1.6882,1.7225,1.7568,1.7912,1.8256,1.86,1.8945,1.9288,1.9631,1.997,2.0297,2.0607,2.0925,2.1254,2.1579,2.1905,2.2234,0.92558,0.92543,0.92406,0.92301,0.92085,0.9193,0.91785,0.91671,0.91575,0.9146,0.91314,0.91151,0.90957,0.90629,0.90319,0.90003,0.89932,0.89751,0.897,0.89772,0.89994,0.90331,0.90898,0.91996,0.93483,0.94796,0.95842,0.96974,0.98084,0.99075
0.74,1.2412,1.2756,1.3099,1.3442,1.3785,1.4129,1.4472,1.4816,1.5159,1.5503,1.5845,1.6187,1.653,1.6872,1.7215,1.7557,1.7899,1.8242,1.8585,1.8928,1.9272,1.9615,1.996,2.0286,2.061,2.0925,2.1237,2.1548,2.1849,2.2141,0.92558,0.92636,0.9278,0.93007,0.92801,0.9268,0.92553,0.92427,0.92288,0.92088,0.9176,0.9144,0.91137,0.90846,0.9054,0.90215,0.899,0.89612,0.89391,0.89278,0.89262,0.89365,0.8957,0.90649,0.91769,0.9317,0.94598,0.96061,0.97736,0.99541
0.75,1.2412,1.2743,1.3074,1.3405,1.3737,1.407,1.4402,1.4735,1.5068,1.54,1.5733,1.6065,1.6396,1.6727,1.7058,1.7389,1.7719,1.8048,1.8378,1.8709,1.9041,1.9374,1.9706,2.0038,2.0367,2.0686,2.0993,2.1303,2.1611,2.1908,0.91627,0.91934,0.92282,0.92571,0.92746,0.92688,0.92769,0.92795,0.92797,0.92755,0.92623,0.92401,0.92118,0.91801,0.91477,0.91125,0.9069,0.9023,0.89816,0.89502,0.89296,0.89232,0.89342,0.89618,0.90116,0.9105,0.92319,0.93525,0.94799,0.96282
0.76,1.2365,1.2712,1.3059,1.3405,1.3751,1.4098,1.4445,1.4792,1.5139,1.5486,1.5832,1.6178,1.6524,1.687,1.7215,1.7559,1.7903,1.8248,1.8593,1.8937,1.9282,1.9628,1.9975,2.0322,2.0668,2.1014,2.1344,2.1621,2.189,2.2141,0.92558,0.92663,0.92779,0.92849,0.92769,0.93037,0.93034,0.93032,0.92978,0.92844,0.92595,0.92381,0.92177,0.91903,0.91512,0.91053,0.90596,0.90217,0.89844,0.89433,0.89068,0.88845,0.88786,0.88876,0.89129,0.89462,0.9055,0.92629,0.94822,0.97213
