t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.43,1065.5,1116.4,1167.5,1218.1,1268.8,1320.2,1371.3,1422.4,1473.5,1524.6,1575.7,1626.9,1678,1729.1,1780,1830.7,1881.1,1931.4,1981.7,2031.7,2081.6,2131.4,2181.5,2232,2282.8,2333.6,2384.7,2435.2,2484,2530.9,588.53,593.52,596.26,602.91,607.58,606.6,608.99,611.15,613.71,615.69,616.57,616.21,615.4,613.3,608.33,601.17,592.64,583.44,573.76,563.21,551.83,540.2,529.87,522,515.66,509.62,507.87,516.17,531.57,551.84
0.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.45,1065.5,1115.6,1166.7,1217.2,1268,1319.2,1370.2,1421.3,1472.3,1523.4,1574.4,1625.5,1676.6,1727.7,1778.6,1829.2,1879.7,1930,1980.3,2030.4,2080,2129.1,2178.2,2227.3,2277,2327.5,2378.7,2429.7,2480.4,2530.9,584.45,594.2,597.26,604.43,608.08,607.93,610.06,612.41,615.31,618.05,620.26,621.44,621.24,619.2,614.41,607.48,599.17,590.18,581.03,570.86,558.85,544.61,530.35,515.99,504.1,496.48,496.17,499.47,505.24,513.11
0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.47,1061.4,1112.3,1163.9,1215,1266.3,1317.9,1369.3,1420.8,1472.2,1523.7,1575.2,1626.7,1678.2,1729.6,1781,1832.3,1883.4,1934.5,1985.6,2036,2085.7,2135,2183.9,2232.6,2281.7,2332,2383.4,2434.9,2486.2,2537.1,590.56,597.92,599.48,605.29,608.77,608.72,610.47,612.6,615.29,617.88,619.98,621.06,620.36,617.85,613.89,608.81,602.9,596.51,589.32,578.99,565.43,550.54,534.3,517.27,501.67,490.78,487.11,488.01,492.73,500.88
0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.49,1061.4,1112.8,1164.7,1216.1,1267.6,1319.5,1371.2,1422.9,1474.6,1526.3,1578,1629.8,1681.6,1733.3,1785.1,1836.8,1888.5,1940.2,1991.6,2042.2,2092,2141.5,2189.9,2237,2284.3,2334.4,2386,2437.7,2489.4,2541.1,592.6,598.64,599.58,604.8,608.11,607.62,609.59,612.29,615.41,618.35,620.61,621.92,622.36,621.81,620.35,618.04,614.94,611.11,604.92,593.8,579.78,564.51,546.22,524.69,503.59,490.62,485.46,482.29,481.64,484.58
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51,1061.4,1112.9,1164.4,1215.7,1266.9,1318.5,1369.9,1421.2,1472.5,1523.8,1575.2,1626.6,1678.1,1729.5,1781,1832.5,1884,1935.4,1986.7,2037.5,2087.3,2136.5,2185.1,2232.3,2277.2,2323.8,2373.2,2423,2473.6,2524.8,596.68,596.93,594.8,597.08,600.79,600.51,604.62,608.87,613.4,617.52,620.76,623.07,624.84,625.88,626.16,625.62,624.19,621.92,617.65,608.79,595.96,580.71,563.75,543.22,517.9,496.02,481.47,468.63,458.84,454
0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.53,1057.3,1108.9,1160.6,1212,1263.4,1315.1,1366.7,1418.3,1469.8,1521.3,1572.7,1624.3,1675.8,1727.4,1778.9,1830.5,1882.1,1933.7,1985.2,2036.3,2086.4,2135.8,2184.4,2231.5,2276.3,2321.8,2369.2,2417,2465.5,2514.6,600.75,598.37,595.99,597.96,600.94,598.63,600.74,603.14,606.3,610,614.69,618.14,620.96,624.12,627.28,630.02,631.62,632.44,628.72,621.26,608.81,593.7,576.43,555.22,529.53,505.21,484.6,465.15,447.33,431.58
0.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.55,1055.3,1107.2,1159.2,1211,1262.6,1314.7,1366.7,1418.6,1470.5,1522.4,1574.3,1626.2,1677.9,1729.6,1781.2,1832.9,1884.7,1936.7,1988.6,2040.2,2091.6,2142.5,2193,2238.2,2283.7,2328.6,2373.9,2418.7,2462.8,2506.5,594.64,596.58,594.86,597.11,599.76,597.07,598.51,599.67,601.58,603.74,606.34,610.03,614.58,620.21,626.19,631.51,635.25,636.37,634.03,628.39,620.19,610.44,597.26,571.85,546.78,520.56,495.16,468.77,441.42,413.24
0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.57,1059.4,1111.1,1163.2,1214.8,1266.4,1318.5,1370.4,1422.3,1474.2,1526.1,1577.8,1629.7,1681.4,1733,1784.5,1836.1,1887.8,1939.7,1991.6,2043.5,2095.2,2146.8,2197.8,2247.1,2292.3,2338.5,2383.5,2426.8,2468.2,2508.5,588.53,591.67,588.63,591.26,594.46,592.45,594.26,595.96,598.28,601.21,605.13,608.25,612.66,618.72,625.35,631.54,636.25,638.39,637.51,634.33,629.33,623.37,614.15,597.58,571.99,548.25,522.32,493.58,462.29,429.54
0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59,1055.3,1107.5,1159.9,1212.1,1264.3,1316.8,1369.1,1421.5,1473.8,1526.2,1578.5,1630.6,1682.7,1734.7,1786.8,1838.9,1890.9,1943,1995.4,2047.8,2100,2152.1,2204.1,2254.6,2303.3,2348.4,2393.9,2436.9,2478.4,2518.7,586.49,589.17,584.61,584.91,587.74,586.22,589.05,591.3,593.72,596.35,600.14,605.2,611.13,617.27,622.95,629.09,635.4,640.7,644.08,643.57,639.92,634.26,627.31,613.59,593.95,567.35,541.29,511.3,479.37,445.85
0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.61,1055.3,1107.2,1158.8,1210.6,1262.6,1314.5,1366.5,1418.5,1470.5,1522.5,1574.4,1626.2,1677.6,1728.6,1779.5,1830.8,1882.5,1934.3,1986.2,2038.1,2090,2142,2193.6,2244.9,2293.3,2343.4,2391.5,2437.1,2480.6,2522.8,594.64,592.38,585.81,581.83,582.51,583.6,583.9,584.01,584.18,584.52,585.79,590.65,598.79,608.85,619,627.37,633.53,637.68,641.03,643.85,646.03,646.12,640.44,631,612.49,598.23,578.56,553.54,525.1,494.77
0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.63,1055.3,1107,1158.8,1210.6,1262.5,1314.5,1366.5,1418.6,1470.6,1522.6,1574.6,1626.6,1678.5,1730.2,1781.7,1832.9,1884.2,1935.7,1987.4,2039,2090.7,2142.7,2194.7,2246.6,2297.3,2347.8,2394.9,2441.5,2482.9,2522.8,584.45,588.34,581.46,579.76,579.06,575.51,575.45,576.21,577.44,579.09,580.92,583.37,587.94,593.54,601.28,610.35,619.15,626.28,632.88,639.56,645.14,648.23,648.32,643.46,632.37,618.93,596.99,574.18,542.41,509.04
0.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.65,1057.3,1108.9,1160.7,1211.8,1263.3,1315.4,1367.3,1419.3,1471.2,1523.2,1575.1,1627.1,1678.9,1730.3,1781.5,1832.6,1883.9,1935.1,1986.2,2037.3,2088.7,2140.5,2192.5,2244.4,2296,2347.4,2397.6,2445.7,2492.1,2537.1,594.64,588.7,583.44,574.94,569.71,570.28,570.08,569.92,569.42,568.94,568.6,569.64,573.77,580.93,589.94,599.27,607.87,616.67,626.19,635.31,642.64,647,648.2,645.75,640.33,632.13,618.82,599.31,575.76,549.8
0.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.67,1057.3,1109.2,1161.2,1212.8,1264.8,1317.1,1369.2,1421.3,1473.5,1525.6,1577.8,1630,1682.1,1734,1785.7,1837.3,1888.9,1940.2,1991.2,2042.2,2093.6,2145.5,2197.4,2249.6,2301.7,2353.7,2404.7,2453.9,2501.2,2547.3,592.6,587.5,582.26,575.28,572.48,573.25,572.05,570.32,568.49,566.98,566.13,566.42,569.3,574.73,581.68,589.17,596.79,606.24,617.5,628.52,637.31,643.18,647.58,649.94,649.57,645.23,634.26,616.65,594.76,570.18
0.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.69,1061.4,1113.1,1164.9,1216.3,1267.9,1320.1,1372.1,1424.1,1476.1,1528.1,1580.1,1632.1,1684.1,1736.1,1787.7,1839.2,1890.6,1941.8,1992.8,2043.7,2094.7,2146.2,2197.9,2249.6,2301.5,2353.5,2405.4,2455.9,2504.3,2551.3,592.6,586.51,581.55,573.83,568.9,569.39,568.61,567.13,564.93,562.69,560.88,559.99,560.67,564.21,570.19,577.64,586.02,595.55,605.59,616.38,626.64,634.46,640.37,646.09,650.52,652.14,648.59,635.95,616.96,594.64
0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.71,1055.3,1107.1,1158.8,1210.4,1262.1,1314.1,1366.1,1418.1,1470,1522,1574,1626,1678,1730.1,1782,1833.9,1885.7,1937.4,1988.8,2040,2091,2142,2193.1,2243.7,2294.4,2346.1,2398.1,2450,2501.1,2551.3,596.68,592.34,586.47,579.58,574.28,571.2,569.62,568.06,566.05,563.97,562.08,560.65,559.91,560.4,562.88,566.91,571.96,577.9,585.59,594.75,605.23,615.54,625.21,637.21,648.75,655.22,655.68,652.67,642.99,629.29
0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.73,1051.2,1102.7,1154.3,1205.9,1257.4,1309,1360.6,1412.2,1463.7,1515.3,1566.9,1618.5,1670.2,1721.9,1773.5,1825.2,1876.8,1928.4,1979.9,2031.1,2082.1,2132.8,2183.4,2233.5,2282.9,2333,2384.3,2435.9,2487.6,2539.1,590.56,586.67,585.46,581.55,578.18,575.52,572.78,569.74,566.41,563.26,560.73,559.17,558.73,559.31,560.39,562.03,564.29,567.27,571.34,577.7,586.34,596.06,606.53,619.41,634.51,647.16,653.07,655.55,655.25,651.71
0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.75,1059.4,1110.5,1161.7,1212.8,1264,1315.2,1366.3,1417.5,1468.6,1519.7,1570.9,1622,1673.2,1724.4,1775.7,1826.9,1878.1,1929.3,1980.4,2031.5,2082.4,2133.3,2183.9,2233.6,2282.4,2331.2,2380.6,2430.5,2480.6,2530.9,582.41,583.8,581.78,578.6,576.16,574.21,572.09,569.5,566.54,563.56,560.84,558.69,557.23,556.38,555.52,554.89,554.87,555.87,558.43,562.47,567.69,573.85,581.66,593.96,609.52,625.19,638.63,650.05,660.55,670.05
0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77,1057.3,1108.7,1160.3,1211.5,1262.7,1314.3,1365.7,1417.1,1468.4,1519.8,1571.2,1622.6,1673.9,1725.2,1776.6,1828.1,1879.5,1931,1982.4,2033.8,2085.2,2136.6,2187.8,2238.7,2289.2,2338.8,2387.8,2435.8,2482.8,2528.9,586.49,585.62,586.06,582.91,579.92,581.98,579.82,577.62,575.01,572.36,569.81,567.02,563.52,560.11,557.55,556.33,556.37,556.77,557.51,558.7,560.82,564.28,569.51,576.73,586.7,600.3,616.02,634.36,655.34,678.21
0.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79,1059.4,1110.9,1162.5,1213.8,1265.1,1316.7,1368.3,1419.8,1471.3,1522.7,1574.2,1625.6,1677.1,1728.5,1779.9,1831.1,1882.6,1934,1985.4,2037,2088.5,2140,2191.5,2242.8,2293.7,2344.4,2394.3,2442.2,2488.3,2533,586.49,585.23,586.72,584.2,581.88,585.06,583.92,582.47,580.22,577.5,574.47,571.28,568.07,565.07,561.08,554.6,553.14,549.08,546.94,546.76,547.86,549.95,553.01,558,565.65,575.27,588.05,606.98,630.16,655.79
0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.81,1065.5,1116,1166.4,1216.9,1267.3,1317.8,1368.3,1418.9,1469.3,1519.8,1570.2,1620.7,1671.1,1721.5,1771.9,1822.2,1872.3,1922.8,1973.1,2023.6,2074.1,2124.5,2175.1,2225.6,2276,2326.2,2376.2,2424.8,2469.7,2512.6,588.53,589.16,593.36,592.71,591.34,594.07,592.91,591.41,589.15,586.39,583.2,579.72,576.06,572.35,568.72,564.12,557.39,555.51,551.21,548.23,545.45,543.13,541.82,542.57,546.32,552.17,559.59,573.16,596.51,623.18
0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,1057.3,1108,1159,1209.7,1260.5,1311.6,1362.6,1413.6,1464.6,1515.5,1566.5,1617.5,1668.4,1719.2,1769.9,1820.5,1871.1,1921.7,1972.1,2022.7,2073.4,2124.2,2174.9,2225.8,2276.8,2327.7,2378.2,2427.7,2474.4,2518.7,586.49,591.76,594.88,599.68,602.83,602.26,602.07,601.27,600.1,598.58,596.8,594.62,591.24,586.53,580.91,574.76,568.43,561.67,554.17,547.36,542.13,537.17,532.4,528.51,526.75,529.38,536.47,548.77,569.51,594.64
0.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.85,1063.4,1114.4,1165.6,1216.1,1266.9,1318.2,1369.3,1420.5,1471.6,1522.8,1573.9,1625.1,1676.1,1727.1,1778,1828.8,1879.6,1930.3,1980.9,2031.5,2081.9,2132.3,2182.5,2233.2,2284.3,2335.5,2386.6,2437.1,2485.8,2533,592.6,597.38,600.03,606.72,611.24,610.9,610.59,609.55,608.55,607.18,605.59,603.68,600.53,595.99,590.5,584.49,578.33,571.66,564.22,556.31,547.73,538.57,529.01,521.79,519.26,519.19,520.26,528.47,544.2,564.07
0.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.87,1061.4,1112.3,1164,1215.3,1266.7,1318.6,1370.3,1422.1,1473.9,1525.7,1577.4,1629.2,1681,1732.7,1784.2,1835.4,1886.4,1937.3,1988.3,2039.2,2089.8,2140.3,2191,2241.9,2292.8,2343.9,2395.7,2447.3,2497.9,2547.3,586.49,595.72,599.62,606.08,610.81,610.54,611.53,612,612.53,612.77,612.6,611.82,610.24,607.47,602.13,594.56,585.63,576.1,566.72,557.36,546.55,535.13,524.22,514.72,505.18,497.15,494.83,498.56,509.67,525.34
0.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.89,1067.5,1117.9,1168.3,1218,1267.7,1318.6,1369,1419.5,1469.9,1520.4,1571,1621.6,1672.1,1722.4,1772.6,1822.7,1872.7,1922.6,1972.5,2021.9,2070.8,2119.4,2167.7,2215.8,2264,2313.1,2363.2,2413.7,2464.3,2514.6,592.6,596.58,601.07,610.04,617.35,617.57,620.89,623.58,626.69,629.15,630.32,629.99,627.7,623.32,617.38,610.34,602.62,594.71,586.56,575.85,562.95,548.97,533.81,518.41,503,490.91,484.66,481.74,482.13,486.61
0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.91,1065.5,1115.1,1164.6,1213.9,1263.7,1314.3,1364.6,1414.9,1465.2,1515.6,1566,1616.5,1666.9,1717.4,1767.8,1817.9,1867.8,1917.5,1967.2,2016.5,2065.3,2113.6,2161.6,2208.8,2254.8,2301.9,2351.6,2401.6,2451.9,2502.4,578.33,587.12,597.34,607.94,614.96,617.1,620.28,624.13,628.21,631.95,634.5,635.31,635.15,634.25,630.74,624.85,617.27,608.65,599.45,588.86,575.87,561,545.4,527.63,506.81,488.63,479.81,473.33,468.97,468.27
0.92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.93,1067.5,1117.3,1168.1,1218.6,1269.2,1320.2,1370.8,1421.2,1471.7,1522.2,1572.9,1623.7,1674.5,1725.4,1776.3,1827,1877.7,1928.2,1978.5,2028.2,2076.3,2123.1,2169.6,2216.1,2263.2,2311.2,2359.8,2408.9,2458.5,2508.5,588.53,598.95,602.63,608.5,611.95,613.43,618.42,625.29,632.15,637.98,642.25,645.71,647.97,648.49,646.77,642.9,637.76,631.58,624.21,613.41,596.63,576.69,555.96,535.3,515.97,499.03,484.19,470.73,459.13,449.93
0.94,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.95,1061.4,1111.9,1162.2,1212.5,1262.8,1313.1,1363.3,1413.5,1463.6,1513.7,1563.8,1614.2,1664.5,1714.9,1765.3,1815.8,1866.3,1916.7,1967.1,2016.9,2066.3,2114.4,2161.5,2207.8,2251.3,2292.2,2336.4,2383,2430.7,2480,594.64,595.51,598.98,603.22,607.65,611.87,616.92,622.73,628.75,634.92,641.03,644.02,648.1,651,652.57,653.08,652.28,649.99,646.11,638.14,628,612.6,594.32,574.29,548.67,519.14,494.63,475.29,458.9,447.89
