,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midy1,midy2,midy3,midy4,midy5,midy6,midy7
87,0.7044657351974787,0.8407261605187923,0.9782476418951986,1.2181801492193822,1.38702891785914,1.5556785723849353,1.6906779416511566,0.3892614556585352,0.40540297316371954,0.4065445607504349,0.3946176253241124,0.3627527299530638,0.3299652725206581,0.348675362095952
89,0.7085143888480389,0.841389874231999,0.9755927870423723,1.2097509850616586,1.3744183573082145,1.5352361900181721,1.6689745032293006,0.3933167464462275,0.4097436608480907,0.4159427469294403,0.40509102771851246,0.373637634849652,0.325823698950249,0.32296972998346063
91,0.7071869614216257,0.8387350193791726,0.9724733325903012,1.206565159238267,1.3707679318855783,1.5278025964302584,1.6608771959281803,0.38384555175876944,0.40815738507352695,0.4169515917735143,0.41472151369714017,0.3822128160242812,0.3243104316841379,0.31079722048325165
93,0.7085143888480389,0.8423854448018089,0.9767874717261441,1.212604954028447,1.3780687827308509,1.5339751339630794,1.6649258495787405,0.3906154316334766,0.4061596067967751,0.41956662380354826,0.42670154622051915,0.3959915127104501,0.3312130543014865,0.2986247109830428
95,0.7044657351974787,0.8381376770372866,0.9714113906491706,1.205171360440533,1.371431645598785,1.5213645734121541,1.6460100087523526,0.3946707224211689,0.4033056378299867,0.41730999717864586,0.4334581518209623,0.4168122118937409,0.3445603370740711,0.2972707350081013
97,0.7057931626238919,0.8384031625225693,0.9716768761344533,1.204574018098647,1.3709006746282195,1.52295748632385,1.6379127014512322,0.3933167464462275,0.4075135827717165,0.4165931863683827,0.43619928945650555,0.43126125943024846,0.3651951964176641,0.2972707350081013
99,0.7017445089733316,0.8377394488093627,0.9736016459027526,1.2109456697454304,1.3811218658116011,1.540346785609863,1.6460100087523526,0.39737867437105184,0.4056883700603984,0.4164670807628735,0.4414758134764979,0.44174793609891266,0.38470837958593795,0.2986247109830428
101,0.7057931626238919,0.8417881024599229,0.9774511854393507,1.2138660100835394,1.383643977921786,1.5466520658853256,1.6500586624029128,0.39872601320886125,0.402329978671573,0.4118409961818235,0.4391860011659352,0.44699127443324477,0.4050312934843239,0.31756046322082687
103,0.7017445089733316,0.8384031625225693,0.9749290733291657,1.212206725800523,1.3822501791240522,1.5496387775947553,1.6581559697040333,0.3960246983961104,0.3998476893841804,0.4075865912801693,0.4373740627288812,0.45149125340878543,0.42309758075780735,0.3405581433834354
105,0.7004170815469184,0.8370757350961562,0.9743317309872797,1.2120739830578817,1.3823165504953727,1.5516962901056957,1.6649258495787405,0.3892614556585352,0.39992069789263307,0.40461315384500374,0.43669043760427845,0.45729874839934315,0.4412501508140077,0.36490979952098523
107,0.6990232827491846,0.8351509653278569,0.9711459051638881,1.2078262152933594,1.3755466706206656,1.5447936674883471,1.6676470758028876,0.3933167464462275,0.3950424021005647,0.4008299856797261,0.42578562129629405,0.4545907964494602,0.45054214279890004,0.3946707224211689
109,0.6976958553227715,0.8337571665301231,0.9702167059653988,1.2074279870654354,1.3747502141648178,1.5447936674883471,1.6716957294534476,0.38384555175876944,0.3900910978000434,0.3948432879866026,0.4210068825612066,0.4541261968502156,0.46142704769548815,0.41496045063389453
111,0.6976958553227715,0.8337571665301231,0.9699512204801163,1.207096130208832,1.3744847286795352,1.542868897720048,1.674416955677595,0.3879074796835938,0.3853853675734087,0.39124595966102294,0.41454894813170645,0.44622800366305715,0.46857524438672316,0.4339028400088107
113,0.6990232827491846,0.8360137931550254,0.9732697890461492,1.2122730971718436,1.3797280670138674,1.549240549366831,1.683908061776449,0.3892614556585352,0.38571058729287994,0.38819951371740463,0.4085025162043944,0.44533862728736034,0.471077445085512,0.4487833014589025
115,0.7017445089733316,0.8350182225852156,0.968623793053703,1.2015209350178968,1.3649936225806807,1.5279353391728996,1.6608771959281803,0.38655350370865227,0.3816685707794517,0.38460218539182495,0.4007835257198017,0.43399575992865963,0.46959072636792926,0.4623097869340529
117,0.6990232827491846,0.8334253096735199,0.9683583075684203,1.2039766757567611,1.3689759048599204,1.532913192021949,1.6676470758028876,0.3906154316334766,0.38309555526284594,0.3838190032102411,0.3939472744737737,0.4288254301027803,0.467453568211404,0.47042700564656953
119,0.7017445089733316,0.8376067060667214,0.9738007600167145,1.2117421262012784,1.3780687827308509,1.541275984808352,1.677138181901742,0.38519952773371086,0.38028140911885,0.3803676919015669,0.3842238685752971,0.418026807988909,0.46559516981442556,0.47178098162151105
121,0.7031383077710656,0.8393987330923792,0.9759246438989756,1.2148615806533494,1.3831793783225415,1.5448600388596676,1.6797930367545684,0.38384555175876944,0.38042078899862336,0.3814429081169615,0.3812769796886599,0.40530341610673853,0.4596682063554907,0.47989820033402764
123,0.7044657351974787,0.8419208452025643,0.9793759552076498,1.21997217624504,1.390878457395738,1.552028146962299,1.6852354892028623,0.38114423694601857,0.38188759630480995,0.37819071092224915,0.37546284756097015,0.39303798668668066,0.45055541707316416,0.4839534911217199
125,0.7044657351974787,0.8410580173753957,0.9780485277812365,1.2175828068774963,1.3884227166568737,1.5526918606755056,1.6797930367545684,0.38384555175876944,0.3797703495596809,0.3808787514607359,0.37521063634995167,0.38352696917643025,0.42889180147410094,0.47989820033402764
127,0.7085143888480389,0.8445757000553906,0.9812343536046283,1.220171290359002,1.390878457395738,1.557669713524555,1.6757443831040082,0.3743809942084434,0.3823787444525828,0.38308228098858177,0.37224383605191813,0.3747659481621032,0.4083764105988851,0.4758362724092033
129,0.7098418162744521,0.846234984338407,0.983026380630286,1.222162431498622,1.3930023412779993,1.5631785373441696,1.6757443831040082,0.3743809942084434,0.3809318485577925,0.3838721003072977,0.3729473725879171,0.365288116337513,0.3826243185264693,0.45825449614636066
131,0.7085143888480389,0.8432482726289774,0.9784467560091606,1.2147952092820287,1.3834448638078243,1.5522936324475818,1.677138181901742,0.3743809942084434,0.3846884681745418,0.38765526847257525,0.3762128440568936,0.36443192564747656,0.3695690697876956,0.4190223785587189
133,0.7152842687227462,0.8496199242757606,0.9852166358838679,1.2220296887559805,1.3902147436825314,1.5593289978075715,1.6865629166292755,0.37031906628361905,0.38722385455899094,0.3889495102133281,0.38030795766737824,0.3594540727984271,0.35378595768764276,0.39737867437105184
135,0.712563042498599,0.8473632976508584,0.9834909802295306,1.2213659750427739,1.3901483723112107,1.5589971409509682,1.6906779416511566,0.3689650903086775,0.3857371358414082,0.38993844364600594,0.38328803223967584,0.36232131603947954,0.3420514992381502,0.37167304225856046
137,0.7193329223733064,0.8519429222719838,0.987539633880091,1.224684543608807,1.3927368557927164,1.558267055866441,1.6933327965039828,0.35950053275835153,0.3867990777825387,0.3929981638638883,0.3946707224211689,0.3725823300456535,0.33562675049431034,0.3446200713082597
139,0.7207267211710403,0.8538676920402829,0.990061745990276,1.2282685976601224,1.3978474513844072,1.561585624432474,1.697381450154543,0.35814655678341006,0.3853654561620125,0.39345612632600085,0.3991109671625211,0.3817216678765083,0.3343524201649537,0.3216223911456512
141,0.7261028022480136,0.8582482025474464,0.9935130572989503,1.230326110171063,1.3991748788108203,1.5588643982083268,1.6920053690775696,0.35814655678341006,0.3859827099152946,0.3948499251237347,0.4021839616546676,0.38865747617951724,0.3325603931392959,0.30808926853336877
143,0.7261028022480136,0.8610358001429141,0.9966325117510212,1.2343083924503024,1.4038208748032666,1.5605236824913433,1.6920053690775696,0.3608478715961609,0.37785221692851384,0.39149153373490936,0.41156887355940885,0.40146051370727237,0.3367285152582333,0.3013260257957936
145,0.7247753748216005,0.8608366860289521,0.9966988831223419,1.2337774214797372,1.4036217606893047,1.5583997986090823,1.6825142629787153,0.37167304225856046,0.37817743664798503,0.3880003996034427,0.41559097866144074,0.4161750467290625,0.34915987310659286,0.29320880708327696
147,0.7220541485974534,0.8547968912387722,0.9880042334793354,1.2197066907597574,1.3857678618040472,1.546386580400043,1.6500586624029128,0.3757349701833848,0.38359997768488296,0.3883787164199704,0.4141175342181222,0.4240400542305607,0.3867459806854822,0.3040339777456765
149,0.7274302296744268,0.8597083727165009,0.991986515758575,1.2220960601273012,1.3863652041459333,1.54910780662419,1.6487312349764995,0.37843628499613563,0.38084556577507556,0.38496059079695644,0.41115073392008866,0.4309360397107772,0.4129029381229541,0.3283856338832264
151,0.7301514558985738,0.8618986279700827,0.9938449141555536,1.2237553444103175,1.3860997186606505,1.550302491307962,1.6595497685017673,0.38114423694601857,0.3845424511576363,0.3870977489534817,0.4076728740628861,0.4367700832498632,0.4301594946663255,0.3622018475711024
153,0.7288240284721605,0.8636242836244199,0.9986236528906409,1.2335783073657751,1.3987766505828965,1.5660988776822786,1.6879567154270092,0.37843628499613563,0.38356015486209055,0.3824915757838279,0.4009096313253109,0.43566168134880817,0.4413961678309131,0.38655350370865227
155,0.7301514558985738,0.865150825164795,1.0004820512876196,1.2362331622186016,1.4010996485791196,1.5671608196234093,1.6933327965039828,0.38114423694601857,0.3777592970086649,0.37874823044134276,0.3926463955958888,0.4300599376093445,0.4576704280787388,0.41225913582114365
157,0.7274302296744268,0.8623632275693273,0.9979599391774344,1.2343083924503024,1.4001704493806302,1.565833392196996,1.697381450154543,0.38114423694601857,0.3717460507670132,0.374746036750707,0.3897658780805722,0.4235090832599955,0.4538341628164047,0.42713959727123546
159,0.7274302296744268,0.8617658852274415,0.9961679121517767,1.23105619525559,1.3960554243587495,1.5577360848958757,1.6906779416511566,0.3770823090211942,0.3745867454595374,0.3732526808959922,0.3814030852941691,0.41275028396891655,0.4584668845345867,0.4487833014589025
161,0.7301514558985738,0.8646198541942298,0.9996855948317717,1.235768562619357,1.4023607046342121,1.5632449087154905,1.697381450154543,0.38249821292096,0.3714872024188626,0.3686664191377346,0.37485223094482,0.4024029871800257,0.4529049636179155,0.4609558109591115
163,0.7301514558985738,0.8638233977383818,0.9986236528906409,1.2341092783363405,1.4007677917225163,1.5622493381456806,1.6960540227281298,0.38384555175876944,0.3677173085278491,0.36453811984158957,0.37025269491229834,0.39406674294215094,0.44141607924230936,0.45690052017141913
165,0.7328726821227209,0.867872051388942,1.0028714206551632,1.2391535025567106,1.4063429869134516,1.5692183321343498,1.697381450154543,0.3743809942084434,0.3683212880068672,0.3618368050288387,0.3616111423663485,0.38423050571242917,0.42889180147410094,0.47178098162151105
167,0.7288240284721605,0.8638233977383818,0.9992209952325269,1.2359013053619983,1.4042191030311904,1.5662979917962407,1.6947265953017168,0.37031906628361905,0.3667283750951713,0.3628323755986486,0.35527267640522553,0.3682482794984145,0.41662637205404307,0.45960183498417
169,0.7328726821227209,0.8664782525912083,1.0001501944310163,1.2339765355936991,1.4007677917225163,1.5617183671751151,1.6852354892028623,0.36626377549592676,0.3619960963200083,0.36113990562997184,0.35302268691745514,0.35839213085729654,0.40167290209549855,0.4528385922465948
171,0.7342001095491341,0.8670092235617735,1.0001501944310163,1.2327154795386066,1.399042136068179,1.560988282090588,1.6825142629787153,0.35679258080846865,0.3603169006255956,0.3614253025266506,0.3463258155512006,0.34521741365014563,0.37824380801930574,0.4325488640338693
173,0.7328726821227209,0.8683366509881867,1.0038669912249731,1.2406800440970858,1.4097942982221259,1.5778466104060356,1.6879567154270092,0.35679258080846865,0.35928814437012546,0.3624341473707247,0.34787890564010404,0.33729930905159095,0.3563810783062806,0.4325488640338693
175,0.7342001095491341,0.8680711655029041,1.002340449684598,1.236963247303129,1.403887246174587,1.5711431019026487,1.6920053690775696,0.348675362095952,0.3546554226519434,0.3604430062311049,0.3490404046382156,0.329348018767376,0.3407838060459256,0.3960246983961104
177,0.7342001095491341,0.8680047941315834,1.0028050492838427,1.2382243033582214,1.4056129018289245,1.5733997285275512,1.6960540227281298,0.3432660953333183,0.3581863796062025,0.36067530603072717,0.3504275662988174,0.3311997800272224,0.32196752227651865,0.3730270182335019
179,0.7382487631996942,0.8707260203557304,1.0049289331661035,1.2393526166706725,1.4054801590862829,1.5719395583584967,1.698775248952277,0.3405581433834354,0.3601111493745016,0.3625602529762339,0.35361339212220905,0.3302108465945445,0.31142111137366585,0.348675362095952
181,0.7382487631996942,0.8706596489844097,1.0038006198536524,1.2365650190752049,1.4014315054357227,1.5655679067117136,1.6947265953017168,0.3432660953333183,0.35770850573269375,0.3626067129361584,0.35821956529186283,0.3344121543991423,0.3064698070731447,0.3310869486959772
183,0.7355939083468679,0.8678056800176214,1.0010793936295055,1.2344411351929439,1.3991748788108203,1.5620502240317184,1.6947265953017168,0.3419121193583768,0.3600248665917848,0.3666420923124545,0.3626067129361584,0.3365094897328751,0.3005030207914174,0.30944324450831023
185,0.7355939083468679,0.8679384227602628,1.0021413355706361,1.2370296186744494,1.402958046976098,1.564904192998507,1.698775248952277,0.3378568285706845,0.36023725498001086,0.36998720942701574,0.3669341263462654,0.34106256580547234,0.2958437505247071,0.2986247109830428
187,0.7382487631996942,0.8703277921278064,1.0039997339676145,1.2385561602148247,1.4036881320606254,1.564439593399262,1.697381450154543,0.3378568285706845,0.36160450522921644,0.3727880812967475,0.37337878650150136,0.34502493667331574,0.29816011138379817,0.2850915883707603
189,0.7369213357732811,0.8670092235617735,0.9991546238612063,1.2314544234835143,1.3955908247595046,1.5533555743887122,1.683908061776449,0.33379490064586015,0.3613390197439338,0.37595399570874305,0.3791132729836064,0.3533943665968509,0.3017773511207741,0.27832834563318515
