t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.12,0.86402,0.8984,0.93254,0.96613,0.99965,1.0334,1.0673,1.1012,1.1351,1.1689,1.2026,1.2363,1.27,1.3038,1.3375,1.3713,1.4053,1.4395,1.4739,1.5083,1.5425,1.5768,1.6106,1.642,1.672,1.7027,1.7361,1.7701,1.8043,1.8386,0.89336,0.89407,0.89781,0.90519,0.91277,0.91916,0.92521,0.93089,0.93642,0.94267,0.94941,0.95628,0.96277,0.96908,0.97579,0.98232,0.98771,0.98975,0.98998,0.98848,0.986,0.98307,0.97676,0.96285,0.94595,0.93061,0.92222,0.91726,0.91373,0.91228
0.13,0.86402,0.8981,0.93176,0.96525,0.99914,1.0332,1.0672,1.1012,1.135,1.1687,1.2022,1.2356,1.269,1.3024,1.3359,1.3695,1.4032,1.4368,1.4706,1.5047,1.5389,1.573,1.607,1.6396,1.6702,1.7004,1.7311,1.7623,1.7933,1.8244,0.88862,0.89156,0.89755,0.90452,0.90915,0.91244,0.91571,0.91924,0.92453,0.93045,0.93726,0.94472,0.95231,0.95969,0.96634,0.97269,0.97892,0.98501,0.99011,0.99319,0.99419,0.99182,0.98817,0.97766,0.9624,0.94635,0.93132,0.91729,0.90286,0.88862
0.14,0.86875,0.90239,0.93595,0.96961,1.0033,1.0371,1.0708,1.1046,1.1382,1.1716,1.2049,1.2382,1.2715,1.3047,1.338,1.3713,1.4046,1.438,1.4712,1.5045,1.5381,1.5721,1.6054,1.6385,1.671,1.7034,1.7352,1.765,1.7928,1.8197,0.89336,0.89783,0.9029,0.90725,0.91167,0.91476,0.91811,0.92165,0.92617,0.93213,0.93873,0.94558,0.9522,0.9588,0.96559,0.97235,0.97868,0.98495,0.99176,0.99823,1.0029,1.0048,0.99843,0.99108,0.98134,0.97105,0.95924,0.94302,0.92355,0.90282
0.15,0.86402,0.89862,0.93315,0.96748,1.0018,1.0364,1.0709,1.1055,1.14,1.1743,1.2084,1.2423,1.2762,1.3101,1.3439,1.3776,1.4111,1.4448,1.4787,1.5124,1.5462,1.5805,1.6151,1.6495,1.6832,1.7162,1.7466,1.7738,1.7998,1.8244,0.90282,0.90291,0.90457,0.90896,0.91295,0.91459,0.91606,0.91735,0.91945,0.92411,0.93007,0.93678,0.94376,0.95047,0.9577,0.96585,0.97424,0.98197,0.98909,0.99683,1.0042,1.0083,1.0095,1.0062,0.99829,0.98773,0.97129,0.94993,0.92718,0.90282
0.16,0.86402,0.89825,0.93233,0.96593,0.99998,1.0346,1.069,1.1035,1.1379,1.1722,1.2061,1.2398,1.2736,1.3073,1.3409,1.3743,1.4077,1.441,1.4741,1.507,1.5404,1.5744,1.6089,1.6429,1.6774,1.7116,1.7444,1.7746,1.8026,1.8291,0.89809,0.90199,0.90694,0.91468,0.9173,0.91501,0.91496,0.91466,0.91474,0.91734,0.92373,0.93086,0.93776,0.94476,0.95255,0.9609,0.96942,0.97804,0.98772,0.99765,1.0063,1.0112,1.0145,1.0098,1.0091,1.0047,0.99472,0.9779,0.95786,0.93593
0.17,0.84983,0.88429,0.91869,0.95305,0.98759,1.0223,1.0569,1.0915,1.1262,1.1608,1.1952,1.2294,1.2636,1.2978,1.3319,1.3659,1.3997,1.433,1.466,1.4988,1.5318,1.5654,1.5994,1.6341,1.6679,1.7025,1.7364,1.7688,1.7996,1.8291,0.90282,0.90654,0.9108,0.91553,0.9157,0.91344,0.91273,0.9123,0.91254,0.91438,0.91844,0.92423,0.93007,0.93586,0.94185,0.94872,0.95653,0.96594,0.97657,0.9878,0.99836,1.0071,1.0134,1.0177,1.0116,1.0084,1.0013,0.98893,0.97293,0.95486
0.18,0.86402,0.89846,0.93282,0.96702,1.0015,1.0359,1.0703,1.1047,1.1391,1.1736,1.2079,1.2422,1.2762,1.31,1.3435,1.3769,1.4101,1.4434,1.4767,1.5098,1.5428,1.5756,1.6086,1.642,1.6759,1.7103,1.7445,1.7778,1.8093,1.8386,0.91228,0.91127,0.91233,0.91606,0.91449,0.91318,0.91201,0.91112,0.91067,0.91158,0.91394,0.91753,0.92283,0.92944,0.9372,0.94592,0.95476,0.96357,0.97257,0.9819,0.99179,1.0023,1.0122,1.0207,1.0268,1.028,1.0237,1.0154,1.0013,0.98324
0.19,0.86402,0.8983,0.93253,0.96664,1.0009,1.0351,1.0693,1.1035,1.1378,1.1721,1.2063,1.2406,1.2747,1.3087,1.3425,1.3761,1.4094,1.4423,1.4749,1.5075,1.5399,1.572,1.6042,1.6372,1.6709,1.705,1.7393,1.7733,1.8064,1.8386,0.91701,0.91565,0.9174,0.92024,0.91762,0.91499,0.9125,0.91072,0.9101,0.9108,0.91238,0.91461,0.9176,0.92216,0.928,0.93507,0.94311,0.95269,0.96329,0.97404,0.98534,0.99739,1.0091,1.0184,1.025,1.0282,1.0275,1.0228,1.0141,1.0022
0.2,0.86402,0.8988,0.93366,0.96855,1.0032,1.0378,1.0725,1.1074,1.1423,1.1773,1.2122,1.2472,1.2821,1.317,1.3516,1.3858,1.4196,1.4532,1.4862,1.5188,1.5512,1.5834,1.6152,1.6472,1.6804,1.7152,1.7501,1.7849,1.8192,1.8528,0.91701,0.92056,0.92366,0.92466,0.91962,0.91476,0.91051,0.90797,0.90761,0.90795,0.90852,0.90926,0.91043,0.91312,0.91808,0.9254,0.9341,0.94408,0.95539,0.96811,0.98131,0.99475,1.0094,1.0236,1.0344,1.0377,1.0364,1.0328,1.0262,1.0164
0.21,0.86402,0.898,0.93182,0.96557,0.99942,1.0333,1.0672,1.1012,1.1352,1.1692,1.2031,1.2371,1.2711,1.305,1.3388,1.3722,1.4054,1.4386,1.4715,1.504,1.536,1.5677,1.5988,1.6293,1.6605,1.6934,1.7273,1.7612,1.7951,1.8291,0.91701,0.91829,0.92228,0.92534,0.92154,0.91856,0.91622,0.9149,0.91392,0.91287,0.91183,0.91096,0.91119,0.91372,0.91812,0.92435,0.93148,0.9391,0.9476,0.95764,0.96894,0.98132,0.9952,1.0101,1.0237,1.0322,1.0353,1.0377,1.0394,1.04
0.22,0.86402,0.89816,0.93236,0.96658,1.0006,1.0346,1.0688,1.103,1.1373,1.1715,1.2057,1.24,1.2742,1.3085,1.3427,1.3766,1.4103,1.444,1.4777,1.511,1.5433,1.575,1.6062,1.6365,1.6667,1.6988,1.7321,1.7658,1.7997,1.8339,0.92174,0.92472,0.92747,0.92805,0.92338,0.91971,0.91679,0.91509,0.91448,0.91276,0.911,0.90932,0.90994,0.91016,0.91293,0.91792,0.92404,0.93048,0.93677,0.94464,0.95607,0.96911,0.98342,0.9994,1.0156,1.0276,1.0356,1.0421,1.047,1.0495
0.23,0.86402,0.89845,0.93296,0.96762,1.0022,1.0368,1.0714,1.1061,1.1408,1.1755,1.2102,1.245,1.2797,1.3145,1.3492,1.3839,1.4184,1.453,1.487,1.5207,1.5535,1.5856,1.6159,1.6437,1.6727,1.7054,1.7396,1.774,1.8086,1.8433,0.91701,0.92178,0.92635,0.92818,0.92429,0.92095,0.91795,0.91573,0.91428,0.91225,0.91037,0.90897,0.90766,0.90859,0.90989,0.91248,0.91635,0.91991,0.92698,0.93538,0.94699,0.96026,0.97738,0.99821,1.0175,1.0292,1.0356,1.0404,1.0436,1.0447
0.24,0.85929,0.89352,0.92772,0.96202,0.99632,1.0306,1.0649,1.0993,1.1336,1.1679,1.2022,1.2366,1.2711,1.3055,1.34,1.3745,1.4089,1.4434,1.4773,1.5112,1.5446,1.5779,1.6101,1.6402,1.6694,1.6993,1.7309,1.7632,1.7959,1.8291,0.92174,0.92565,0.93037,0.93289,0.92919,0.92585,0.92263,0.91979,0.9165,0.91327,0.91044,0.90819,0.90751,0.90645,0.9061,0.90669,0.90807,0.90983,0.91545,0.92193,0.93015,0.93922,0.95146,0.96826,0.98653,1.0036,1.0175,1.0296,1.0404,1.0495
0.25,0.86402,0.89856,0.93302,0.96739,1.0019,1.0363,1.0708,1.1054,1.1399,1.1743,1.2088,1.2432,1.2777,1.3122,1.3467,1.3812,1.4158,1.4503,1.4846,1.5189,1.5529,1.5866,1.619,1.6502,1.6787,1.7074,1.7372,1.7675,1.798,1.8291,0.92174,0.92266,0.92488,0.92751,0.92472,0.92275,0.92092,0.91956,0.91807,0.91538,0.9129,0.91057,0.90845,0.90655,0.90485,0.90416,0.9048,0.90679,0.91007,0.91464,0.92059,0.92818,0.9401,0.95496,0.97445,0.99372,1.0111,1.0278,1.044,1.0589
0.26,0.85929,0.89384,0.92831,0.96265,0.99721,1.0317,1.0663,1.1008,1.1354,1.1698,1.2043,1.2387,1.2731,1.3075,1.3418,1.3762,1.4107,1.4453,1.4798,1.5143,1.5487,1.5829,1.6163,1.6488,1.6741,1.7041,1.7339,1.7642,1.7941,1.8244,0.92174,0.92137,0.92252,0.92618,0.92619,0.92667,0.92684,0.92668,0.92574,0.92349,0.92081,0.91821,0.91539,0.91178,0.90799,0.90499,0.90387,0.90437,0.90511,0.90686,0.91023,0.91551,0.9237,0.93625,0.95945,0.97697,0.99431,1.0109,1.0282,1.0447
0.27,0.85456,0.88951,0.92444,0.95934,0.99439,1.0294,1.0645,1.0995,1.1346,1.1696,1.2046,1.2396,1.2746,1.3096,1.3446,1.3795,1.4145,1.4495,1.4845,1.5195,1.5546,1.5894,1.6237,1.6571,1.6889,1.7187,1.7466,1.7718,1.7968,1.8197,0.91701,0.91973,0.923,0.92572,0.92385,0.9229,0.92214,0.92185,0.92154,0.9201,0.91811,0.91581,0.91343,0.91114,0.90847,0.90567,0.9031,0.90107,0.89913,0.89743,0.89756,0.90146,0.90887,0.91936,0.93417,0.95266,0.97392,0.99832,1.0228,1.0495
0.28,0.85456,0.89001,0.92515,0.96,0.99539,1.0306,1.066,1.1015,1.1369,1.1723,1.2077,1.243,1.2784,1.3137,1.3492,1.3846,1.42,1.4554,1.4907,1.5258,1.5611,1.5966,1.6318,1.6664,1.7005,1.7336,1.7616,1.786,1.8074,1.8291,0.90755,0.90921,0.91335,0.91941,0.92144,0.92564,0.92754,0.92877,0.9285,0.92629,0.92359,0.92057,0.91756,0.91526,0.91367,0.91219,0.91032,0.90784,0.90417,0.89972,0.89635,0.8967,0.90141,0.90909,0.91868,0.93147,0.9532,0.97904,1.0073,1.0353
0.29,0.85929,0.89396,0.92846,0.96296,0.99769,1.0325,1.0673,1.1021,1.137,1.1718,1.2066,1.2415,1.2762,1.311,1.3458,1.3805,1.4152,1.4499,1.4845,1.5191,1.5537,1.5885,1.6233,1.6578,1.6919,1.7259,1.7575,1.7849,1.8102,1.8339,0.90282,0.90623,0.91098,0.91585,0.91841,0.91925,0.92054,0.92138,0.92198,0.92204,0.92143,0.92025,0.91867,0.91674,0.91435,0.91145,0.90836,0.90533,0.90178,0.89744,0.89347,0.89124,0.8922,0.89703,0.90398,0.91165,0.92644,0.94787,0.97186,0.99744
0.3,0.85929,0.89365,0.92778,0.96191,0.99643,1.0314,1.0661,1.1009,1.1357,1.1706,1.2055,1.2403,1.275,1.3098,1.3445,1.3793,1.4141,1.4488,1.4836,1.5182,1.5527,1.5873,1.6222,1.6569,1.6913,1.7256,1.7594,1.7912,1.8174,1.8433,0.89336,0.8992,0.90625,0.91333,0.9173,0.91858,0.92127,0.92299,0.92417,0.92463,0.92407,0.9225,0.92011,0.91719,0.91426,0.91169,0.90939,0.90698,0.90437,0.90066,0.89532,0.89156,0.89076,0.89292,0.89893,0.90495,0.91338,0.92713,0.95071,0.97378
0.31,0.85456,0.88882,0.92292,0.95715,0.99177,1.0265,1.0613,1.0962,1.1311,1.166,1.2009,1.2358,1.2707,1.3056,1.3404,1.3751,1.4098,1.4443,1.4786,1.5127,1.547,1.5815,1.6163,1.651,1.686,1.7208,1.754,1.7853,1.8123,1.8386,0.88862,0.89535,0.90286,0.90973,0.91427,0.91772,0.9203,0.92164,0.92237,0.92355,0.92495,0.92613,0.9268,0.92616,0.92358,0.91981,0.91542,0.91038,0.90389,0.8964,0.88945,0.88461,0.88135,0.8779,0.8759,0.87901,0.88953,0.90483,0.92727,0.95013
0.32,0.86402,0.89746,0.93057,0.9639,0.99766,1.0317,1.0657,1.0997,1.1337,1.1678,1.2018,1.2358,1.2698,1.3038,1.3379,1.3717,1.4054,1.439,1.4727,1.5064,1.5401,1.5736,1.6073,1.6411,1.6751,1.7091,1.743,1.7763,1.808,1.8386,0.88389,0.89043,0.89851,0.90569,0.90988,0.91183,0.91479,0.917,0.91885,0.9206,0.92286,0.92553,0.92814,0.93013,0.92961,0.92583,0.92036,0.91457,0.90952,0.90473,0.89921,0.89332,0.88787,0.88345,0.8815,0.88312,0.88694,0.89416,0.90671,0.92174
0.33,0.85456,0.88915,0.92359,0.95786,0.99219,1.0268,1.0614,1.0961,1.131,1.1658,1.2007,1.2356,1.2706,1.3056,1.3406,1.3755,1.4103,1.4449,1.4794,1.5138,1.5481,1.5824,1.6167,1.6511,1.6855,1.7202,1.7552,1.7892,1.8217,1.8528,0.87916,0.88465,0.89096,0.89818,0.90504,0.9102,0.9156,0.9203,0.92408,0.92736,0.93075,0.93357,0.93485,0.93418,0.93258,0.92984,0.92564,0.9205,0.91436,0.9078,0.90098,0.89369,0.88659,0.88024,0.87369,0.86874,0.87004,0.87848,0.8915,0.90755
0.34,0.86402,0.89764,0.93095,0.96414,0.9976,1.0313,1.065,1.0988,1.1326,1.1665,1.2004,1.2342,1.2682,1.3021,1.3361,1.3701,1.4041,1.438,1.4717,1.5053,1.5387,1.572,1.6053,1.6386,1.6714,1.7041,1.7373,1.7712,1.8051,1.8386,0.87443,0.87962,0.88658,0.89404,0.90014,0.9048,0.90952,0.91354,0.91694,0.92007,0.92335,0.92651,0.92925,0.9313,0.93231,0.93189,0.93011,0.92703,0.92251,0.9169,0.91036,0.90348,0.89675,0.88949,0.88057,0.87115,0.86374,0.86104,0.86359,0.8697
0.35,0.86402,0.89772,0.9314,0.96562,0.99982,1.0342,1.0683,1.1025,1.1366,1.1707,1.2048,1.2389,1.273,1.3073,1.3417,1.376,1.4103,1.4446,1.4789,1.513,1.5468,1.5804,1.6136,1.6466,1.6789,1.7116,1.7459,1.7802,1.8144,1.8481,0.87916,0.88584,0.89199,0.89525,0.8979,0.89934,0.90283,0.90637,0.9103,0.9144,0.91866,0.92301,0.92663,0.92891,0.92978,0.92917,0.92745,0.92546,0.92302,0.91885,0.91313,0.90564,0.89716,0.88754,0.87584,0.86534,0.8629,0.8642,0.86775,0.87443
0.36,0.86402,0.89831,0.93224,0.96627,1.0006,1.035,1.0695,1.1039,1.1383,1.1726,1.2067,1.2409,1.2752,1.3094,1.3439,1.3784,1.4129,1.4473,1.4817,1.5161,1.5503,1.5839,1.6171,1.6502,1.6831,1.7163,1.7498,1.784,1.8183,1.8528,0.87916,0.88306,0.88943,0.89524,0.89888,0.90122,0.90364,0.90594,0.9089,0.91318,0.91814,0.92294,0.92718,0.93118,0.93401,0.93479,0.93338,0.9313,0.92891,0.92576,0.92083,0.91303,0.90367,0.89382,0.88338,0.87388,0.86562,0.86043,0.85701,0.85551
0.37,0.86402,0.8983,0.93262,0.96715,1.0015,1.0359,1.0703,1.1046,1.139,1.1733,1.2076,1.242,1.2764,1.3108,1.3452,1.3797,1.4142,1.4488,1.4833,1.5179,1.5522,1.5861,1.6194,1.6512,1.6826,1.7152,1.7493,1.7838,1.8182,1.8528,0.87916,0.88376,0.88772,0.88967,0.89354,0.89706,0.90085,0.905,0.90919,0.91316,0.91725,0.92128,0.9251,0.92856,0.93178,0.9346,0.9363,0.93635,0.93492,0.93293,0.92863,0.92179,0.91258,0.89892,0.88449,0.87289,0.86748,0.8643,0.86181,0.86024
0.38,0.85929,0.89346,0.92763,0.96178,0.9959,1.0301,1.0642,1.0984,1.1325,1.1666,1.2005,1.2343,1.2681,1.302,1.3359,1.3697,1.4034,1.4374,1.4716,1.5057,1.5398,1.5739,1.6078,1.641,1.6719,1.7023,1.7338,1.7668,1.8001,1.8339,0.89336,0.89334,0.89392,0.89483,0.89677,0.89734,0.89825,0.89917,0.90045,0.90288,0.90695,0.91205,0.91716,0.92136,0.92587,0.93128,0.93632,0.93996,0.93953,0.93827,0.93595,0.93292,0.92911,0.92077,0.90622,0.89072,0.87744,0.86853,0.861,0.85551
0.39,0.86875,0.90306,0.93732,0.97158,1.0058,1.0401,1.0744,1.1087,1.143,1.1773,1.2111,1.2449,1.2787,1.3127,1.3467,1.3808,1.415,1.4492,1.4834,1.5177,1.552,1.5864,1.6202,1.6538,1.6856,1.7154,1.7461,1.7782,1.8105,1.8433,0.88862,0.88951,0.89152,0.89359,0.89597,0.89724,0.89829,0.89923,0.90035,0.90284,0.90843,0.91481,0.92073,0.92548,0.92947,0.93335,0.93695,0.93976,0.94184,0.94347,0.94365,0.94226,0.93669,0.92994,0.91683,0.89977,0.88459,0.87244,0.86065,0.85078
0.4,0.87349,0.9078,0.94211,0.97644,1.0108,1.0451,1.0794,1.1137,1.148,1.1823,1.2164,1.2504,1.2844,1.3186,1.3526,1.3866,1.4205,1.4544,1.4884,1.5225,1.5568,1.5911,1.6255,1.6594,1.6931,1.7218,1.7538,1.7831,1.8113,1.8386,0.89336,0.89359,0.89471,0.89471,0.89458,0.89387,0.89362,0.89332,0.8937,0.89649,0.90056,0.90512,0.90929,0.91319,0.91741,0.92245,0.92774,0.93304,0.93789,0.94149,0.94301,0.94276,0.94296,0.93897,0.93077,0.91248,0.89966,0.88174,0.86207,0.84131
0.41,0.87349,0.90761,0.94164,0.97599,1.0103,1.0445,1.0789,1.1132,1.1476,1.1819,1.2162,1.2502,1.2844,1.3185,1.3524,1.3861,1.4198,1.4537,1.4877,1.5218,1.556,1.5903,1.6247,1.659,1.6927,1.7257,1.7561,1.7855,1.8125,1.8386,0.89336,0.89734,0.90192,0.90366,0.90182,0.89921,0.89731,0.89598,0.8958,0.89675,0.8995,0.90388,0.90786,0.91195,0.91741,0.92407,0.93081,0.93653,0.94157,0.94606,0.94915,0.9507,0.95153,0.94911,0.9426,0.93292,0.91684,0.89921,0.87782,0.85551
0.42,0.86875,0.90318,0.93759,0.97203,1.0063,1.0405,1.0748,1.1092,1.1436,1.178,1.2124,1.2468,1.2812,1.3154,1.3496,1.3836,1.4173,1.4506,1.4837,1.517,1.5507,1.5849,1.6193,1.6536,1.6881,1.72,1.7531,1.7833,1.8115,1.8386,0.90755,0.90724,0.90763,0.90792,0.90558,0.90153,0.89878,0.89618,0.89466,0.89449,0.8956,0.89689,0.89879,0.90239,0.90616,0.91164,0.91876,0.92757,0.93715,0.94585,0.95273,0.95638,0.95854,0.95779,0.95397,0.94144,0.93212,0.9154,0.8957,0.87443
0.43,0.87349,0.90834,0.94323,0.97789,1.0125,1.0472,1.0815,1.1161,1.1507,1.1856,1.2204,1.2552,1.2899,1.3247,1.3592,1.3933,1.4272,1.4611,1.4951,1.5291,1.5634,1.5979,1.6327,1.6675,1.7023,1.7368,1.7705,1.8025,1.8329,1.8623,0.91228,0.9121,0.9129,0.91283,0.90872,0.90679,0.89992,0.89622,0.8922,0.89117,0.89243,0.89458,0.89737,0.9006,0.90526,0.9123,0.92047,0.92865,0.93645,0.94395,0.95051,0.95506,0.95809,0.95925,0.9569,0.9518,0.943,0.92922,0.91217,0.89336
0.44,0.87349,0.90713,0.94156,0.97592,1.01,1.044,1.0782,1.1125,1.147,1.1814,1.2159,1.2504,1.2849,1.3193,1.3534,1.3873,1.4209,1.4547,1.4884,1.5218,1.5552,1.5889,1.6229,1.6568,1.691,1.7255,1.7597,1.7926,1.8235,1.8528,0.92647,0.91901,0.91657,0.91391,0.90848,0.90295,0.898,0.89449,0.89276,0.89173,0.89102,0.89076,0.89113,0.89344,0.89857,0.90541,0.91286,0.92,0.92733,0.9359,0.94459,0.95192,0.95755,0.96393,0.96885,0.96968,0.96576,0.9554,0.93994,0.92174
0.45,0.87822,0.91217,0.94635,0.98045,1.0142,1.0479,1.0815,1.1153,1.1492,1.1832,1.2173,1.2515,1.2857,1.3198,1.3539,1.3879,1.4216,1.4551,1.4881,1.521,1.5537,1.5864,1.6191,1.652,1.6857,1.7198,1.7539,1.7878,1.8209,1.8528,0.92647,0.92258,0.92184,0.92066,0.91499,0.90917,0.90333,0.89798,0.89344,0.89033,0.88868,0.88746,0.88699,0.88812,0.89068,0.89451,0.9001,0.90698,0.91566,0.92521,0.93486,0.94485,0.95494,0.96406,0.97009,0.97223,0.9703,0.96634,0.95775,0.9454
