t,midx1,midx2,midx3,midx4,midx5,midx6,midx7,midx8,midx9,midx10,midx11,midx12,midx13,midx14,midx15,midx16,midx17,midx18,midx19,midx20,midx21,midx22,midx23,midx24,midx25,midx26,midx27,midx28,midx29,midx30,midy1,midy2,midy3,midy4,midy5,midy6,midy7,midy8,midy9,midy10,midy11,midy12,midy13,midy14,midy15,midy16,midy17,midy18,midy19,midy20,midy21,midy22,midy23,midy24,midy25,midy26,midy27,midy28,midy29,midy30
0.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.45,1018.6,1068.7,1119,1169.2,1219.7,1270.3,1320.9,1371.5,1422.1,1472.7,1523.3,1573.9,1624.5,1675,1725.6,1776.2,1826.8,1877.3,1927.7,1977.8,2027.4,2076.3,2124.4,2171,2210,2248.6,2283.2,2314.4,2338.5,2365.9,1041,1034.3,1028.2,1022.2,1020.1,1019.5,1019.7,1019.8,1019.4,1018.7,1017.9,1016.9,1016.5,1018.2,1019.4,1019.4,1018.5,1016.1,1011.7,1004.4,994.16,981.22,965.85,945.6,913.52,880.88,843.95,804,759.51,716.93
0.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.47,1014.5,1064.8,1114.5,1164.6,1215.1,1265.5,1316.2,1366.7,1417.3,1467.9,1518.5,1569.1,1619.6,1669.9,1720.2,1770.6,1821.1,1871.6,1922.2,1972.8,2023.3,2073.2,2122.7,2169,2214.2,2257,2294.4,2326,2349.7,2378.1,1034.9,1031.6,1020.7,1015.4,1013.1,1009,1009.4,1008.4,1007.5,1006.7,1005.9,1007.3,1010.9,1015.5,1022.1,1025,1028.1,1031.3,1033.1,1032.7,1029.2,1021.3,1010.3,990.26,967.41,940.57,906.41,866.77,822.09,780.12
0.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.49,1014.5,1064.8,1114.3,1163.6,1213.6,1263.4,1313.6,1363.8,1414,1464.2,1514.4,1564.7,1614.8,1664.6,1713.9,1763.1,1812.4,1862.2,1912.2,1962.3,2012.5,2062.7,2112.8,2162.2,2210.1,2256.7,2300,2334.7,2369.8,2402.5,1028.8,1028.3,1019.5,1010.8,1005.7,998.84,996.94,994.45,991.92,989.59,987.86,987.7,990.77,997.73,1007.3,1017.7,1027.3,1034.4,1039.6,1043.6,1045.9,1045.1,1041.2,1031.6,1016.5,997.88,972.02,935.78,899.83,861.65
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.51,1012.5,1060.2,1107.6,1155.8,1204.4,1253.4,1302.5,1351.6,1400.8,1450,1499.3,1548.8,1598.1,1647.4,1695.6,1743.8,1791.9,1840.1,1888.6,1937.1,1985.3,2033.9,2083.2,2132.6,2182,2230.5,2278.1,2323.9,2361.5,2398.5,1047.1,1034.4,1020.2,1009,1000.4,993.63,987.62,982.08,976.8,972.32,968.94,967.32,969.14,974.23,984.79,995.81,1007.2,1018,1027.7,1037.6,1048.3,1057.6,1061.6,1060.1,1056.5,1048.3,1034.5,1017.1,983.76,951.33
0.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.53,1002.3,1048.8,1096.3,1144.1,1192.8,1242.1,1290.9,1339.6,1388.2,1436.9,1485.9,1535.3,1584.7,1634,1683.2,1732.2,1781,1829.8,1877.6,1924.1,1970.5,2018.1,2066.8,2115.3,2164,2213.2,2262.6,2310.5,2355.5,2398.5,1055.3,1038.4,1025,1012.2,1004.2,998.86,991.74,983.05,973.72,965.14,958.6,955.66,956.85,960.49,965.92,972.69,980.47,988.59,1000.7,1017.7,1034.9,1047.9,1057.1,1066.6,1074.9,1080.2,1078,1065.6,1045,1020.6
0.54,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.55,988.02,1037.1,1086.1,1135.3,1184.8,1234.4,1283.9,1333.2,1382.1,1431.2,1480.7,1530.8,1581.2,1631.6,1681.9,1732.2,1782.4,1832.5,1882.6,1931.6,1978.4,2024.1,2070.4,2118,2165.4,2212.9,2263,2313.3,2363.3,2412.7,1055.3,1043.5,1031.7,1020.6,1011,1002.2,992.79,981.93,969.93,958.43,948.86,942.89,941.55,943.41,946.25,950.13,954.85,960.24,966.3,977.71,996.76,1018,1037.9,1054.5,1071.8,1088.6,1094.8,1092.2,1085.6,1075.7
0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.57,990.05,1037.7,1086,1134.8,1183.8,1232.7,1281.2,1329.6,1378.1,1426.3,1474.5,1524,1573.5,1623.3,1673.1,1722.9,1772.7,1822.6,1872.4,1921.6,1969.1,2015.6,2061.8,2106.3,2149.4,2193.8,2240.3,2288.2,2336.9,2386.2,1067.5,1052.7,1040.7,1030.5,1021.3,1011.3,999.79,988.11,976.5,963.69,950.71,945.71,939.55,936.52,934.47,932.66,931.25,930.15,930.88,938.71,954.13,971.88,990.61,1013.2,1038.1,1060.9,1079,1092.6,1103.5,1110.3
0.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.59,977.82,1026.2,1076.4,1126.6,1176.8,1226.7,1276.4,1325.8,1374.3,1422.5,1470.9,1519.7,1569.1,1618.7,1668.3,1718.1,1768.2,1818.7,1869.4,1919.7,1969.4,2018.4,2067,2114.3,2159,2202.7,2246.8,2291,2334.7,2378.1,1079.7,1065,1057.9,1050.6,1043.7,1034.8,1024.9,1013.7,999.08,983.35,968.1,954.45,943.42,932.86,922.36,912.89,905.53,900.94,901.69,907.3,917.56,930.56,945.03,963.14,987.07,1012.7,1037.6,1062.6,1088.2,1114.4
0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.61,977.82,1026.1,1076.3,1126.4,1176.7,1226.8,1276.7,1326.2,1375.2,1424,1472.7,1521.2,1569.3,1616.8,1664.5,1713.3,1763.5,1814.4,1865.4,1916.4,1967.4,2018.4,2068.6,2117.1,2163.8,2209.5,2253.4,2290.2,2327.4,2361.8,1102.2,1086,1076.8,1067.2,1058.9,1049.4,1038.8,1026.4,1012.3,997.37,982.17,966.62,949.43,930.85,912.91,897.96,888.76,886.15,885.69,885.71,885.87,888.2,896.91,912.82,933.28,955.87,982.1,1017.3,1052.2,1089.9
0.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.63,977.82,1026.4,1077,1127.3,1177.9,1228.2,1278.2,1328.2,1377.9,1426.8,1475.2,1523.2,1570.7,1618.2,1665.4,1712.7,1760.7,1810.1,1860.7,1911.8,1963,2014.1,2065.3,2116.6,2165.6,2211.1,2252.8,2294.6,2332.5,2367.9,1120.5,1104.9,1096.5,1087.2,1079.2,1069.6,1058.7,1047.6,1035.3,1020.2,1003.5,985.72,966.6,947.35,927.62,907.98,890.2,876.77,869.19,865.66,863.23,861.22,860.06,860.33,874.3,898.09,927.77,957.28,991.85,1028.8
0.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.65,979.86,1027.7,1077.5,1127.6,1177.9,1228.2,1278.2,1327.7,1376.4,1424.5,1472.2,1519.8,1567,1612.7,1657.4,1701.8,1746.9,1793.3,1840.8,1888.7,1938,1987.4,2037.7,2088.1,2138.5,2188,2236.8,2282.5,2324.2,2363.8,1136.8,1120.8,1112.3,1105.9,1102.3,1098.2,1090.7,1080.9,1067.6,1052.3,1035.8,1018.7,1000.9,979.54,955.92,931.9,909.18,889.27,872.18,856.16,845.58,835.15,830.18,827.88,831.03,840.84,853.77,875.17,903.77,935.02
0.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.67,975.79,1024.9,1074.2,1123.4,1172.7,1221.7,1270.8,1320,1368.9,1417.4,1465.3,1512.7,1559,1604.8,1649.8,1693.2,1736,1778.9,1822.7,1867.6,1913.2,1958.9,2005.6,2053.3,2101.5,2150.6,2200,2247.8,2291.8,2329.2,1136.8,1130.9,1126.2,1120.8,1116.7,1109.2,1103,1096.7,1089.3,1079.2,1066.6,1052.3,1034.8,1015.8,995.11,971.34,946.41,921.65,898.44,877.69,858.26,839.26,822.86,809.51,798.13,791,793.17,806.43,828.98,861.65
0.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.69,973.75,1024,1074.1,1124.3,1174.6,1224.8,1275.1,1325.4,1375.4,1425,1474.1,1522.8,1571.1,1618.6,1665.1,1709.8,1753.5,1797.7,1841.7,1885.6,1928.4,1970.9,2014.7,2059.7,2106,2154.6,2205,2255.1,2304.3,2351.6,1145,1141,1135.2,1129.9,1126.3,1122.2,1118.1,1114.1,1107.9,1098.8,1087.5,1074.4,1059.8,1042.9,1023.3,999.97,974.96,950.54,926.04,901.12,874.56,847.4,822.4,799.68,779.29,766.06,764.07,769.81,780.83,798.46
0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.71,975.79,1025.5,1075.1,1124.6,1174.2,1223.9,1273.5,1323.1,1372.6,1422,1471.2,1520.2,1568.9,1616.7,1663.5,1709.6,1754.8,1799.6,1843.6,1885.8,1926.5,1966.9,2006.9,2044.5,2082.6,2123.7,2171.5,2220.1,2269.3,2319,1149,1150.3,1146,1141,1137.5,1133.9,1130.2,1126.3,1121.1,1114.8,1107.3,1098.9,1088.4,1074.6,1057.9,1038.9,1018.3,996.58,973.25,946.91,918.28,889.19,859.62,827.11,794.75,767.53,752.5,741.72,734.15,731.2
0.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.73,975.79,1025.2,1074.3,1123.8,1173.5,1223.1,1272.9,1322.6,1372.2,1421.8,1471.2,1520.5,1569.8,1618.9,1667.7,1716.1,1764,1811.1,1856.5,1899.7,1941,1980.9,2016.8,2050.6,2082.2,2116.1,2154.1,2195.1,2238.1,2284.3,1165.3,1159.4,1151,1144.9,1141.2,1137.8,1134.7,1131.2,1127.1,1122,1116,1109.2,1101.7,1093.3,1083.3,1071.6,1057.9,1041.8,1021.2,996.44,968.56,938.72,904.14,867.63,829.04,792.55,760.34,732.05,706.88,688.4
0.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.75,971.71,1020.5,1069.8,1119.2,1169.2,1219.4,1269.5,1319.7,1369.8,1419.8,1469.8,1519.8,1569.8,1619.7,1669.6,1719.4,1769,1818.2,1866.7,1914.3,1960.3,2003.4,2042.9,2080.2,2108.2,2138.2,2166.6,2194.9,2221.1,2249.7,1179.6,1167.8,1157.7,1148.6,1143.8,1140.3,1137.8,1135.3,1131.4,1126.2,1120.5,1115.9,1110.8,1105.1,1099.1,1092.2,1084.1,1073.8,1060.7,1044.6,1024.4,998.46,967.48,933.51,891.89,851.59,810.14,768.54,725.7,684.32
0.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.77,981.9,1031.7,1081.6,1130.9,1181.1,1231.3,1281.6,1331.9,1382.2,1432.5,1482.8,1533.1,1583.4,1633.7,1683.9,1734.1,1784.2,1834,1883.3,1931.9,1979.6,2026.3,2071.7,2114.8,2148.2,2180.7,2205.9,2221.3,2237.4,2245.6,1161.3,1154.6,1148.4,1138.5,1134,1131.2,1129.2,1127.7,1126.6,1125.6,1124.9,1123.9,1122.3,1119.8,1116.4,1113.8,1109.3,1101.6,1091.6,1078.7,1062.7,1043.9,1022.3,995.98,958.48,920.09,876.37,828.43,780.6,731.2
0.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.79,983.94,1033,1081.2,1130.7,1180.8,1231.1,1281.4,1331.7,1381.9,1432.2,1482.4,1532.7,1583.1,1633.4,1683.7,1734,1784.3,1834.5,1884.5,1934.2,1983.4,2032.2,2079.8,2124.9,2166.5,2205.1,2232.6,2258.5,2280.4,2294.5,1175.5,1164.9,1150.2,1141.2,1137.3,1135.3,1133.5,1131.5,1129.1,1126.6,1124.3,1124.4,1125,1125.4,1125.8,1125.5,1124,1120.8,1115.6,1107.6,1097.2,1084.7,1068.5,1046.2,1017.9,985.4,943.37,900.26,854.85,806.61
0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.81,977.82,1028.2,1078,1127.7,1178.1,1228.1,1278.8,1329.5,1380.2,1431,1481.9,1532.8,1583.6,1634.3,1685.1,1735.9,1786.7,1837.6,1888.5,1939.3,1990,2040.3,2090.2,2138.9,2186.4,2226.8,2265.3,2296.1,2319.6,2347.5,1175.5,1168,1157.8,1147.1,1140.2,1130.9,1126,1121.5,1117.6,1114.9,1113.6,1114.9,1117.8,1121.3,1124.4,1127.6,1130.2,1132.3,1133.4,1131.9,1127.5,1119.8,1109.8,1095.3,1076.2,1045.7,1012.5,971.89,926.76,884.07
0.82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.83,983.94,1033.6,1083.1,1132.7,1182.5,1232.3,1282.2,1332.4,1382.7,1433.1,1483.6,1534.1,1584.7,1635.1,1685.5,1735.9,1786.3,1836.7,1887.1,1937.5,1988.1,2038.6,2089.1,2139.4,2188.6,2236.4,2282,2320.9,2353.3,2386.2,1183.7,1174.3,1163.7,1153.9,1145.6,1136.5,1128.5,1122.3,1117.2,1113,1110.4,1110.7,1112.8,1116.3,1120.5,1124.6,1128.4,1132.6,1136.8,1139.9,1141.1,1139.7,1136.3,1131.1,1119.6,1103.2,1081.2,1048.9,1010.1,971.71
